YR,M,D,HR,MIN,DM,RRP
2001,10,20,22,0,1321.26,24.53
2001,10,20,22,30,1314.06333,26.11
2001,10,20,23,0,1346.595,26.02
2001,10,20,23,30,1343.69833,29.62
2001,10,21,0,0,1414.21,26.69
2001,10,21,0,30,1448.23167,26.04
2001,10,21,1,0,1492.05667,25.56
2001,10,21,1,30,1416.74167,27.01
2001,10,21,2,0,1318.74833,23.36
2001,10,21,2,30,1220.15333,19.41
2001,10,21,3,0,1132.34333,16.3
2001,10,21,3,30,1085.82,15.08
2001,10,21,4,0,1033.31167,14.2
2001,10,21,4,30,991.695,14.47
2001,10,21,5,0,973.09667,13.42
2001,10,21,5,30,961.53833,13.13
2001,10,21,6,0,949.96667,12.52
2001,10,21,6,30,930.01167,12.31
2001,10,21,7,0,949.46333,12.5
2001,10,21,7,30,966.695,12.7
2001,10,21,8,0,958.78667,13.21
2001,10,21,8,30,996.11667,15.84
2001,10,21,9,0,1037.42833,19.82
2001,10,21,9,30,1070.41833,21.23
2001,10,21,10,0,1078.99167,22.13
2001,10,21,10,30,1086.20667,20.2
2001,10,21,11,0,1087.15167,19.47
2001,10,21,11,30,1082.235,19.5
2001,10,21,12,0,1098.07833,19.62
2001,10,21,12,30,1110.16,19.29
2001,10,21,13,0,1117.78833,18.26
2001,10,21,13,30,1095.30167,17.67
2001,10,21,14,0,1107.34333,16.84
2001,10,21,14,30,1097.25833,14.89
2001,10,21,15,0,1093.99333,14.75
2001,10,21,15,30,1091.23333,14.66
2001,10,21,16,0,1079.395,14.8
2001,10,21,16,30,1088.67333,15.2
2001,10,21,17,0,1100.8,15.37
2001,10,21,17,30,1109.10833,16.8
2001,10,21,18,0,1122.035,19.99
2001,10,21,18,30,1174.125,25.25
2001,10,21,19,0,1232.12167,28
2001,10,21,19,30,1291.62833,27.01
2001,10,21,20,0,1322.65833,27.47
2001,10,21,20,30,1308.405,26.24
2001,10,21,21,0,1285.17167,26.42
2001,10,21,21,30,1266.70333,25.71
2001,10,21,22,0,1230.91,22.61
2001,10,21,22,30,1218.70167,23.7
2001,10,21,23,0,1242.88167,22.38
2001,10,21,23,30,1255.26833,25.49
2001,10,22,0,0,1322.775,22.58
2001,10,22,0,30,1368.095,20.67
2001,10,22,1,0,1420.27,21.14
2001,10,22,1,30,1351.845,23.93
2001,10,22,2,0,1262.60833,19.95
2001,10,22,2,30,1181.63833,16.66
2001,10,22,3,0,1114.32667,15.24
2001,10,22,3,30,1075.88833,14.26
2001,10,22,4,0,1034.70333,13
2001,10,22,4,30,1018.805,13.78
2001,10,22,5,0,1009.48333,13.78
2001,10,22,5,30,1024.79667,14.49
2001,10,22,6,0,1035.29833,16.45
2001,10,22,6,30,1051.41833,21.57
2001,10,22,7,0,1133.225,23.65
2001,10,22,7,30,1234.305,24.1
2001,10,22,8,0,1304.125,37.92
2001,10,22,8,30,1385.00333,36.74
2001,10,22,9,0,1430.21,33.97
2001,10,22,9,30,1461.44833,38.55
2001,10,22,10,0,1482.16667,43.73
2001,10,22,10,30,1485.77833,46.04
2001,10,22,11,0,1495.26667,59.23
2001,10,22,11,30,1511.755,53.81
2001,10,22,12,0,1508.97333,47.51
2001,10,22,12,30,1528.97,47.42
2001,10,22,13,0,1521.59333,44.36
2001,10,22,13,30,1530.73333,46.6
2001,10,22,14,0,1555.425,48.47
2001,10,22,14,30,1560.475,49.24
2001,10,22,15,0,1567.16667,44.29
2001,10,22,15,30,1557.47833,38.46
2001,10,22,16,0,1524.82667,38.58
2001,10,22,16,30,1508.54833,41.49
2001,10,22,17,0,1515.07,36.43
2001,10,22,17,30,1526.77,28.2
2001,10,22,18,0,1549.57833,30.8
2001,10,22,18,30,1539.105,31.24
2001,10,22,19,0,1534.745,36.51
2001,10,22,19,30,1557.70833,32.78
2001,10,22,20,0,1544.235,29.79
2001,10,22,20,30,1504.11,27.28
2001,10,22,21,0,1482.775,26.27
2001,10,22,21,30,1439.505,25.41
2001,10,22,22,0,1421.49,23.82
2001,10,22,22,30,1409.05167,28.14
2001,10,22,23,0,1397.16833,27.05
2001,10,22,23,30,1387.85667,34.42
2001,10,23,0,0,1442.44167,34.88
2001,10,23,0,30,1481.41167,27.82
2001,10,23,1,0,1520.125,27.26
2001,10,23,1,30,1454.25,27.04
2001,10,23,2,0,1340.985,25.37
2001,10,23,2,30,1262.26167,22.27
2001,10,23,3,0,1184.395,19.17
2001,10,23,3,30,1145.87,16.69
2001,10,23,4,0,1113.235,13.98
2001,10,23,4,30,1086.815,13.28
2001,10,23,5,0,1077.03333,13.08
2001,10,23,5,30,1067.21,13.43
2001,10,23,6,0,1096.18833,15.6
2001,10,23,6,30,1117.59833,21.72
2001,10,23,7,0,1179.45167,25.51
2001,10,23,7,30,1266.445,24.78
2001,10,23,8,0,1339.49333,31.55
2001,10,23,8,30,1423.71333,35.22
2001,10,23,9,0,1463.255,32.97
2001,10,23,9,30,1477.25667,35.78
2001,10,23,10,0,1491.29,36.56
2001,10,23,10,30,1491.24167,35.93
2001,10,23,11,0,1499.01667,36.02
2001,10,23,11,30,1507.21667,36.16
2001,10,23,12,0,1520.02,36.28
2001,10,23,12,30,1531.57,36.44
2001,10,23,13,0,1525.32333,31.08
2001,10,23,13,30,1533.51167,30.28
2001,10,23,14,0,1553.96,32.29
2001,10,23,14,30,1570.02833,36.88
2001,10,23,15,0,1578.885,30.54
2001,10,23,15,30,1548.75,28.06
2001,10,23,16,0,1518.71667,28.68
2001,10,23,16,30,1493.18667,31.61
2001,10,23,17,0,1497.56,33.94
2001,10,23,17,30,1489.55833,31.14
2001,10,23,18,0,1491.59833,32.39
2001,10,23,18,30,1493.875,30.29
2001,10,23,19,0,1488.85833,29.39
2001,10,23,19,30,1504.20833,27.88
2001,10,23,20,0,1512.685,26.9
2001,10,23,20,30,1482.52833,25.8
2001,10,23,21,0,1450.57167,23.51
2001,10,23,21,30,1421.37667,19.61
2001,10,23,22,0,1406.77333,18.36
2001,10,23,22,30,1400.94833,25.45
2001,10,23,23,0,1393.02,24.02
2001,10,23,23,30,1402.47833,28.32
2001,10,24,0,0,1460.63667,29.23
2001,10,24,0,30,1484.54167,25.69
2001,10,24,1,0,1527.59333,25.31
2001,10,24,1,30,1449.71333,25.23
2001,10,24,2,0,1331.75833,21.91
2001,10,24,2,30,1246.95,19.15
2001,10,24,3,0,1174.06833,16.73
2001,10,24,3,30,1123.4,14.46
2001,10,24,4,0,1098.44667,14.12
2001,10,24,4,30,1081.73333,13.98
2001,10,24,5,0,1063.57167,13.86
2001,10,24,5,30,1068.72,14.2
2001,10,24,6,0,1091.39333,15.08
2001,10,24,6,30,1111.38167,20.57
2001,10,24,7,0,1187.11333,24.18
2001,10,24,7,30,1269.56,21.15
2001,10,24,8,0,1363.17333,27.96
2001,10,24,8,30,1429.695,30.58
2001,10,24,9,0,1489.075,26.35
2001,10,24,9,30,1497.76167,26.33
2001,10,24,10,0,1494.54,26.76
2001,10,24,10,30,1490.845,26.62
2001,10,24,11,0,1488.00667,26.65
2001,10,24,11,30,1496.55667,26.87
2001,10,24,12,0,1510.34667,28.91
2001,10,24,12,30,1520.775,27.39
2001,10,24,13,0,1517.365,26.92
2001,10,24,13,30,1521.41667,27.03
2001,10,24,14,0,1540.26167,28.62
2001,10,24,14,30,1545.37333,29.8
2001,10,24,15,0,1525.055,28.07
2001,10,24,15,30,1516.59833,34.73
2001,10,24,16,0,1489.71,36.69
2001,10,24,16,30,1489.545,36.86
2001,10,24,17,0,1488.41167,36.65
2001,10,24,17,30,1486.23,29
2001,10,24,18,0,1492.705,31.92
2001,10,24,18,30,1500.37333,28.57
2001,10,24,19,0,1499.08833,34.31
2001,10,24,19,30,1541.74833,27.1
2001,10,24,20,0,1574.7,26.67
2001,10,24,20,30,1561.48333,26.17
2001,10,24,21,0,1520.84,26.27
2001,10,24,21,30,1485.67167,24.35
2001,10,24,22,0,1471.94,23.35
2001,10,24,22,30,1471.815,27.33
2001,10,24,23,0,1456.69667,26.3
2001,10,24,23,30,1423.10833,31.81
2001,10,25,0,0,1496.035,29.3
2001,10,25,0,30,1510.88667,26.65
2001,10,25,1,0,1549.74,26.3
2001,10,25,1,30,1480.625,26.36
2001,10,25,2,0,1360.425,22.72
2001,10,25,2,30,1272.18833,20.15
2001,10,25,3,0,1194.29167,16.71
2001,10,25,3,30,1143.39,15.32
2001,10,25,4,0,1110.75167,14.64
2001,10,25,4,30,1082.2,14.36
2001,10,25,5,0,1071.79167,14.03
2001,10,25,5,30,1073.70833,14.08
2001,10,25,6,0,1091.68167,18.18
2001,10,25,6,30,1128.08833,24.33
2001,10,25,7,0,1217.02333,31.1
2001,10,25,7,30,1291.045,22.78
2001,10,25,8,0,1391.56167,32.37
2001,10,25,8,30,1458.38333,36.86
2001,10,25,9,0,1476.88667,42.93
2001,10,25,9,30,1501.31667,43.48
2001,10,25,10,0,1512.83,49.53
2001,10,25,10,30,1500.42333,49.07
2001,10,25,11,0,1508.29,49.6
2001,10,25,11,30,1508.93167,42.98
2001,10,25,12,0,1513.87333,45
2001,10,25,12,30,1519.98667,36.99
2001,10,25,13,0,1511.38667,36.72
2001,10,25,13,30,1516.885,36.9
2001,10,25,14,0,1538.30167,37.37
2001,10,25,14,30,1527.085,37.12
2001,10,25,15,0,1514.49833,37.17
2001,10,25,15,30,1507.97167,32.27
2001,10,25,16,0,1470.045,26.52
2001,10,25,16,30,1443.445,27.04
2001,10,25,17,0,1446.21667,26.42
2001,10,25,17,30,1447.93333,26.3
2001,10,25,18,0,1455.46833,26.37
2001,10,25,18,30,1486.97167,26.35
2001,10,25,19,0,1512.39833,29.9
2001,10,25,19,30,1559.74,29.55
2001,10,25,20,0,1586.065,27.71
2001,10,25,20,30,1574.45,28.27
2001,10,25,21,0,1547.355,27.76
2001,10,25,21,30,1514.70833,26.27
2001,10,25,22,0,1497.02667,23.64
2001,10,25,22,30,1480.315,27.18
2001,10,25,23,0,1482.095,26.45
2001,10,25,23,30,1452.93,26.72
2001,10,26,0,0,1490.98333,26.26
2001,10,26,0,30,1522.83333,26.29
2001,10,26,1,0,1542.42,26.3
2001,10,26,1,30,1480.12833,30.13
2001,10,26,2,0,1363.29333,25.72
2001,10,26,2,30,1261.90167,23.5
2001,10,26,3,0,1181.87,19.39
2001,10,26,3,30,1145.19833,17.23
2001,10,26,4,0,1114.08333,17.45
2001,10,26,4,30,1077.83,16.29
2001,10,26,5,0,1073.87667,16.25
2001,10,26,5,30,1076.45333,17.28
2001,10,26,6,0,1106.53333,18.69
2001,10,26,6,30,1116.33,26.37
2001,10,26,7,0,1200.535,27.86
2001,10,26,7,30,1288.345,26.54
2001,10,26,8,0,1357.36167,35.75
2001,10,26,8,30,1443.05,39.32
2001,10,26,9,0,1477.575,39.97
2001,10,26,9,30,1495.05167,49.34
2001,10,26,10,0,1507.53333,54.73
2001,10,26,10,30,1494.015,46.68
2001,10,26,11,0,1486.59833,46.53
2001,10,26,11,30,1482.505,40.99
2001,10,26,12,0,1489.28,38.42
2001,10,26,12,30,1503.02667,37.69
2001,10,26,13,0,1496.36333,36.5
2001,10,26,13,30,1491.74167,38.62
2001,10,26,14,0,1516.46667,34.41
2001,10,26,14,30,1501.81667,37.98
2001,10,26,15,0,1501.83833,37.57
2001,10,26,15,30,1473.45167,33.12
2001,10,26,16,0,1435.96,35.73
2001,10,26,16,30,1419.46833,36.9
2001,10,26,17,0,1400.19333,37.35
2001,10,26,17,30,1403.06833,32.68
2001,10,26,18,0,1408.47333,33.46
2001,10,26,18,30,1438.36167,30.85
2001,10,26,19,0,1445.81167,35.05
2001,10,26,19,30,1494.33833,37.44
2001,10,26,20,0,1526.995,31.59
2001,10,26,20,30,1529.60667,29.44
2001,10,26,21,0,1492.74,27.43
2001,10,26,21,30,1465.62833,25.99
2001,10,26,22,0,1452.33667,24.92
2001,10,26,22,30,1455.055,29.65
2001,10,26,23,0,1460.105,33.48
2001,10,26,23,30,1439.85,41.96
2001,10,27,0,0,1487.42667,44.98
2001,10,27,0,30,1474.73,38.1
2001,10,27,1,0,1502.43667,28.78
2001,10,27,1,30,1415.72,34.4
2001,10,27,2,0,1305.77333,29.27
2001,10,27,2,30,1224.64667,27.86
2001,10,27,3,0,1147.78167,21.92
2001,10,27,3,30,1087.275,18.55
2001,10,27,4,0,1046.075,17.13
2001,10,27,4,30,1017.82667,13.99
2001,10,27,5,0,995.4,13.79
2001,10,27,5,30,991.73167,13.69
2001,10,27,6,0,974.88833,12.84
2001,10,27,6,30,969.28333,15.08
2001,10,27,7,0,1007.675,15.62
2001,10,27,7,30,1042.85833,20.03
2001,10,27,8,0,1078.11833,25.37
2001,10,27,8,30,1127.52167,26.3
2001,10,27,9,0,1174.085,26.3
2001,10,27,9,30,1186.925,27.25
2001,10,27,10,0,1219.09333,31.52
2001,10,27,10,30,1230.93667,29.47
2001,10,27,11,0,1226.18333,30.12
2001,10,27,11,30,1225.52167,27.71
2001,10,27,12,0,1226.97833,26.48
2001,10,27,12,30,1226.2,26.3
2001,10,27,13,0,1210.75333,26.14
2001,10,27,13,30,1215.15333,26.24
2001,10,27,14,0,1217.22,24.98
2001,10,27,14,30,1218.67333,26.05
2001,10,27,15,0,1199.20667,24.44
2001,10,27,15,30,1186.5,26.03
2001,10,27,16,0,1170.71833,26.2
2001,10,27,16,30,1167.125,26.2
2001,10,27,17,0,1153.85167,24.41
2001,10,27,17,30,1172.48,24.59
2001,10,27,18,0,1178.785,25.73
2001,10,27,18,30,1227.925,26.3
2001,10,27,19,0,1280.86,33.35
2001,10,27,19,30,1321.06,35.07
2001,10,27,20,0,1367.88667,31.86
2001,10,27,20,30,1342.56833,27.09
2001,10,27,21,0,1315.26167,26.16
2001,10,27,21,30,1310.77833,26.27
2001,10,27,22,0,1286.99667,24.94
2001,10,27,22,30,1278.91667,26.21
2001,10,27,23,0,1317.87167,26.31
2001,10,27,23,30,1319.90333,28.48
2001,10,28,0,0,1400.085,28.39
2001,10,28,0,30,1415.13833,25.45
2001,10,28,1,0,1449.6,25.81
2001,10,28,1,30,1388.99167,26.79
2001,10,28,2,0,1284.04333,23.27
2001,10,28,2,30,1191.60333,18.66
2001,10,28,3,0,1127.05667,15.91
2001,10,28,3,30,1074.69,14.87
2001,10,28,4,0,1032.28167,13.97
2001,10,28,4,30,990.83667,13.69
2001,10,28,5,0,993.235,13.83
2001,10,28,5,30,978.885,13.34
2001,10,28,6,0,973.55833,12.72
2001,10,28,6,30,978.60333,12.97
2001,10,28,7,0,987.15833,13.42
2001,10,28,7,30,1010.44167,13.35
2001,10,28,8,0,1016.42833,14.71
2001,10,28,8,30,1044.89667,18.44
2001,10,28,9,0,1066.605,18.54
2001,10,28,9,30,1097.63,19.45
2001,10,28,10,0,1101.75333,18.24
2001,10,28,10,30,1106.445,18.14
2001,10,28,11,0,1112.645,18.45
2001,10,28,11,30,1113.205,18.65
2001,10,28,12,0,1127.88333,18.49
2001,10,28,12,30,1134.95333,19.33
2001,10,28,13,0,1130.025,18.79
2001,10,28,13,30,1132.95833,18.33
2001,10,28,14,0,1134.845,17.6
2001,10,28,14,30,1121.76167,17.37
2001,10,28,15,0,1134.97333,18.08
2001,10,28,15,30,1129.88167,17.49
2001,10,28,16,0,1152.78833,19.21
2001,10,28,16,30,1167.29333,19.3
2001,10,28,17,0,1188.81167,20.83
2001,10,28,17,30,1235.99833,22.07
2001,10,28,18,0,1265.11333,26.07
2001,10,28,18,30,1273.22,25.47
2001,10,28,19,0,1301.99833,28.39
2001,10,28,19,30,1355.915,32.6
2001,10,28,20,0,1412.23167,33.27
2001,10,28,20,30,1409.86167,27.12
2001,10,28,21,0,1372.16667,25.15
2001,10,28,21,30,1331.91833,23.03
2001,10,28,22,0,1296.32,20.8
2001,10,28,22,30,1253.00833,20.75
2001,10,28,23,0,1264.44667,19.27
2001,10,28,23,30,1280.21,21.45
2001,10,29,0,0,1370.63833,20.97
2001,10,29,0,30,1390.05667,20.68
2001,10,29,1,0,1415.84833,22.53
2001,10,29,1,30,1358.44833,24.02
2001,10,29,2,0,1273.37167,18.73
2001,10,29,2,30,1213.805,16.92
2001,10,29,3,0,1160.69,16.29
2001,10,29,3,30,1104.14667,15.99
2001,10,29,4,0,1085.15,15.74
2001,10,29,4,30,1060.555,16.1
2001,10,29,5,0,1072.64,16.51
2001,10,29,5,30,1121.82,21.01
2001,10,29,6,0,1206.53667,25.89
2001,10,29,6,30,1299.815,27.35
2001,10,29,7,0,1420.08,36.72
2001,10,29,7,30,1534.75,30.64
2001,10,29,8,0,1513.69833,38.18
2001,10,29,8,30,1522.95333,36.58
2001,10,29,9,0,1541.07,38.29
2001,10,29,9,30,1537.12,46.03
2001,10,29,10,0,1525.15833,73.42
2001,10,29,10,30,1532.19667,82.51
2001,10,29,11,0,1526.96333,102.12
2001,10,29,11,30,1534.97333,124.95
2001,10,29,12,0,1529.87,91.91
2001,10,29,12,30,1501.795,79.1
2001,10,29,13,0,1535.82167,86.53
2001,10,29,13,30,1532.16,100.08
2001,10,29,14,0,1536.31167,71.62
2001,10,29,14,30,1511.57833,58.64
2001,10,29,15,0,1514.86333,57.88
2001,10,29,15,30,1491.54333,69.48
2001,10,29,16,0,1470.98333,65.1
2001,10,29,16,30,1454.87667,53.33
2001,10,29,17,0,1486.54667,35.22
2001,10,29,17,30,1496.20667,29.41
2001,10,29,18,0,1489.90833,27.25
2001,10,29,18,30,1457.61667,26.24
2001,10,29,19,0,1450.63833,26.49
2001,10,29,19,30,1464.63667,26.5
2001,10,29,20,0,1507.35833,26.3
2001,10,29,20,30,1485.375,26.27
2001,10,29,21,0,1480.64333,24.66
2001,10,29,21,30,1441.16667,23.81
2001,10,29,22,0,1399.445,19.82
2001,10,29,22,30,1357.54333,25.18
2001,10,29,23,0,1324.36,22.39
2001,10,29,23,30,1345.82667,26.11
2001,10,30,0,0,1445.195,26.71
2001,10,30,0,30,1455.47,26.1
2001,10,30,1,0,1471.46333,26.06
2001,10,30,1,30,1413.57,26.62
2001,10,30,2,0,1321.86833,21.12
2001,10,30,2,30,1238.055,17.19
2001,10,30,3,0,1162.74833,15.96
2001,10,30,3,30,1140.36667,15.59
2001,10,30,4,0,1119.885,15.15
2001,10,30,4,30,1116.99,14.89
2001,10,30,5,0,1125.84167,17.01
2001,10,30,5,30,1150.485,22.35
2001,10,30,6,0,1218.79667,24.78
2001,10,30,6,30,1312.655,28.1
2001,10,30,7,0,1455.83333,36.81
2001,10,30,7,30,1575.73,34.58
2001,10,30,8,0,1556.22333,30.45
2001,10,30,8,30,1530.025,34.63
2001,10,30,9,0,1523.665,65.63
2001,10,30,9,30,1536.19667,69.59
2001,10,30,10,0,1530.62167,59.2
2001,10,30,10,30,1518.78167,77.79
2001,10,30,11,0,1521.11833,72.82
2001,10,30,11,30,1529.25833,53.15
2001,10,30,12,0,1520.765,44.67
2001,10,30,12,30,1542.96,46.44
2001,10,30,13,0,1558.755,50.88
2001,10,30,13,30,1573.365,46.52
2001,10,30,14,0,1547.45333,42.51
2001,10,30,14,30,1540.12667,76.1
2001,10,30,15,0,1527.07667,112.4
2001,10,30,15,30,1517.52333,96.01
2001,10,30,16,0,1525.705,107
2001,10,30,16,30,1509.47667,72.74
2001,10,30,17,0,1515.89,77
2001,10,30,17,30,1519.53667,26.75
2001,10,30,18,0,1516.22667,26.62
2001,10,30,18,30,1503.23,26.3
2001,10,30,19,0,1479.32,26.3
2001,10,30,19,30,1516.18667,26.29
2001,10,30,20,0,1532.71667,26.21
2001,10,30,20,30,1503.51167,25.43
2001,10,30,21,0,1484.21667,23.32
2001,10,30,21,30,1457.705,20.88
2001,10,30,22,0,1433.535,19.65
2001,10,30,22,30,1360.995,22.24
2001,10,30,23,0,1351.58667,19.86
2001,10,30,23,30,1347.17667,23.44
2001,10,31,0,0,1440.245,24.39
2001,10,31,0,30,1447.53667,24.06
2001,10,31,1,0,1470.38333,24
2001,10,31,1,30,1393.255,24.96
2001,10,31,2,0,1305.09833,22.56
2001,10,31,2,30,1215.58667,18.84
2001,10,31,3,0,1162.61167,16.88
2001,10,31,3,30,1121.06333,15.56
2001,10,31,4,0,1103.76667,15.2
2001,10,31,4,30,1102.655,15.25
2001,10,31,5,0,1095.88,16.16
2001,10,31,5,30,1155.99167,21.76
2001,10,31,6,0,1229.14,25.23
2001,10,31,6,30,1330.93333,29.49
2001,10,31,7,0,1459.25333,31.46
2001,10,31,7,30,1571.80167,28.81
2001,10,31,8,0,1536.29667,28.8
2001,10,31,8,30,1515.045,29.16
2001,10,31,9,0,1544.825,30.36
2001,10,31,9,30,1521.22833,31.37
2001,10,31,10,0,1521.7,29.12
2001,10,31,10,30,1520.69333,36.24
2001,10,31,11,0,1509.745,34.64
2001,10,31,11,30,1516.605,36.17
2001,10,31,12,0,1497.78833,34.14
2001,10,31,12,30,1489.80667,35.74
2001,10,31,13,0,1519.46833,34.05
2001,10,31,13,30,1517.12167,41.39
2001,10,31,14,0,1525.47167,44.91
2001,10,31,14,30,1505.12333,41.85
2001,10,31,15,0,1513.70667,49.87
2001,10,31,15,30,1504.36833,52.94
2001,10,31,16,0,1493.21167,54.51
2001,10,31,16,30,1480.03,53.91
2001,10,31,17,0,1494.16833,43.33
2001,10,31,17,30,1483.95833,26.64
2001,10,31,18,0,1456.75667,26.3
2001,10,31,18,30,1425.45,26.3
2001,10,31,19,0,1408.56,26.27
2001,10,31,19,30,1427.955,26.28
2001,10,31,20,0,1467.21833,26.34
2001,10,31,20,30,1466.75333,26.17
2001,10,31,21,0,1446.15667,25.55
2001,10,31,21,30,1419.99833,24
2001,10,31,22,0,1390.90833,22
2001,10,31,22,30,1334.83333,24.92
2001,10,31,23,0,1333.605,22.58
2001,10,31,23,30,1352.07833,25.89
2001,11,1,0,0,1446.83,24.99
2001,11,1,0,30,1459.485,23
2001,11,1,1,0,1488.41,21.87
2001,11,1,1,30,1395.41167,25.46
2001,11,1,2,0,1292.06333,20.99
2001,11,1,2,30,1226.21833,20.25
2001,11,1,3,0,1147.86833,19.04
2001,11,1,3,30,1121.06833,18.07
2001,11,1,4,0,1096.61,17.89
2001,11,1,4,30,1104.56833,17.58
2001,11,1,5,0,1123.67167,17.94
2001,11,1,5,30,1137.30833,22.39
2001,11,1,6,0,1234.84833,25.99
2001,11,1,6,30,1319.86667,30.52
2001,11,1,7,0,1448.26667,30.84
2001,11,1,7,30,1532.13,26.68
2001,11,1,8,0,1501.8,27.25
2001,11,1,8,30,1480.58333,28.4
2001,11,1,9,0,1473.58833,27.07
2001,11,1,9,30,1470.39667,28.24
2001,11,1,10,0,1487.97,28.13
2001,11,1,10,30,1503.84333,26.78
2001,11,1,11,0,1501.96,28.01
2001,11,1,11,30,1512.8,28.13
2001,11,1,12,0,1502.26,36.73
2001,11,1,12,30,1526.79,41.01
2001,11,1,13,0,1561.24167,47.7
2001,11,1,13,30,1555.39,50.03
2001,11,1,14,0,1565.98167,40.89
2001,11,1,14,30,1554.52167,40.04
2001,11,1,15,0,1529.89,37.93
2001,11,1,15,30,1526.34167,43.52
2001,11,1,16,0,1517.285,37.52
2001,11,1,16,30,1523.62833,30.74
2001,11,1,17,0,1479.93,33.74
2001,11,1,17,30,1480.57333,26.3
2001,11,1,18,0,1440.465,26.3
2001,11,1,18,30,1429.42,26.46
2001,11,1,19,0,1387.785,27.48
2001,11,1,19,30,1412.57667,28.93
2001,11,1,20,0,1465.91167,27.61
2001,11,1,20,30,1464.555,26.58
2001,11,1,21,0,1437.52,25.83
2001,11,1,21,30,1394.18,24.55
2001,11,1,22,0,1370.385,22.62
2001,11,1,22,30,1333.875,26.04
2001,11,1,23,0,1336.39,24.9
2001,11,1,23,30,1375.44667,27.18
2001,11,2,0,0,1453.75667,26.22
2001,11,2,0,30,1438.17,26.16
2001,11,2,1,0,1457.36167,26.03
2001,11,2,1,30,1378.43333,26.18
2001,11,2,2,0,1287.1,23.22
2001,11,2,2,30,1193.915,18.79
2001,11,2,3,0,1147.78667,18.47
2001,11,2,3,30,1105.99167,16.95
2001,11,2,4,0,1092.67167,16.76
2001,11,2,4,30,1085.47833,16.72
2001,11,2,5,0,1108.27333,18.51
2001,11,2,5,30,1128.70333,23.1
2001,11,2,6,0,1223.33167,27.18
2001,11,2,6,30,1308.73167,29.06
2001,11,2,7,0,1432.40333,31.66
2001,11,2,7,30,1520.78833,27.67
2001,11,2,8,0,1495.58,27.02
2001,11,2,8,30,1482.115,28.44
2001,11,2,9,0,1485.67333,26.95
2001,11,2,9,30,1478.21667,27.33
2001,11,2,10,0,1486.94167,26.59
2001,11,2,10,30,1485.94833,26.28
2001,11,2,11,0,1490.94167,26.3
2001,11,2,11,30,1495.42833,26.3
2001,11,2,12,0,1476.95167,26.3
2001,11,2,12,30,1491.12167,27.01
2001,11,2,13,0,1498.72167,30.38
2001,11,2,13,30,1512.01833,48.42
2001,11,2,14,0,1532.81333,47.4
2001,11,2,14,30,1493.59,44.86
2001,11,2,15,0,1494.315,44.09
2001,11,2,15,30,1487.49,37.26
2001,11,2,16,0,1475.035,30.92
2001,11,2,16,30,1452.28167,28.3
2001,11,2,17,0,1436.08167,26.27
2001,11,2,17,30,1410.83,22.74
2001,11,2,18,0,1366.63333,20.91
2001,11,2,18,30,1333.815,19.91
2001,11,2,19,0,1323.63,23.05
2001,11,2,19,30,1335.22833,24.26
2001,11,2,20,0,1380.895,25.28
2001,11,2,20,30,1381.10167,22.48
2001,11,2,21,0,1360.66,19.86
2001,11,2,21,30,1348.63,20.17
2001,11,2,22,0,1312.33833,18.59
2001,11,2,22,30,1279.395,24.97
2001,11,2,23,0,1291.07667,25.59
2001,11,2,23,30,1311.20833,25.83
2001,11,3,0,0,1389.345,26.29
2001,11,3,0,30,1387.94167,26.22
2001,11,3,1,0,1409.24167,24.8
2001,11,3,1,30,1335.52667,24.67
2001,11,3,2,0,1238.11333,21.2
2001,11,3,2,30,1151.4,19.4
2001,11,3,3,0,1098.09833,18.64
2001,11,3,3,30,1058.77167,17.55
2001,11,3,4,0,1039.11833,16.73
2001,11,3,4,30,1021.14833,14.64
2001,11,3,5,0,1029.83,15.76
2001,11,3,5,30,1047.64833,16.7
2001,11,3,6,0,1061.21167,17.42
2001,11,3,6,30,1084.98167,20.9
2001,11,3,7,0,1133.12333,23.52
2001,11,3,7,30,1189.94,25.63
2001,11,3,8,0,1220.50167,26.29
2001,11,3,8,30,1233.09,26.3
2001,11,3,9,0,1253.865,26.3
2001,11,3,9,30,1272.48833,25.98
2001,11,3,10,0,1269.67667,23.71
2001,11,3,10,30,1273.49167,21.2
2001,11,3,11,0,1276.73167,20.76
2001,11,3,11,30,1269.12167,21.35
2001,11,3,12,0,1268.81333,21.73
2001,11,3,12,30,1259.245,22.65
2001,11,3,13,0,1276.34667,23.62
2001,11,3,13,30,1277.27667,23.55
2001,11,3,14,0,1282.51833,23.05
2001,11,3,14,30,1262.28167,22.1
2001,11,3,15,0,1273.12,22.62
2001,11,3,15,30,1264.68333,23.31
2001,11,3,16,0,1264.73167,23.68
2001,11,3,16,30,1266.66333,23.28
2001,11,3,17,0,1273.95333,23.75
2001,11,3,17,30,1271.77,24.04
2001,11,3,18,0,1278.56,23.92
2001,11,3,18,30,1269.135,23.7
2001,11,3,19,0,1257.52167,25.33
2001,11,3,19,30,1256.94167,25.38
2001,11,3,20,0,1293.44333,25.84
2001,11,3,20,30,1280.44833,23.91
2001,11,3,21,0,1253.43333,24.73
2001,11,3,21,30,1233.34333,23.15
2001,11,3,22,0,1213.42833,23.07
2001,11,3,22,30,1212.57167,23.61
2001,11,3,23,0,1236.68,25.15
2001,11,3,23,30,1274.85667,26.11
2001,11,4,0,0,1374.11667,26.3
2001,11,4,0,30,1379.49833,26.11
2001,11,4,1,0,1399.3,25.47
