YR,M,D,HR,MIN,DM,RRP
2000,1,4,9,0,8175.65333,15.26
2000,1,4,9,30,8193.37167,15.28
2000,1,4,10,0,8152.585,15.23
2000,1,4,10,30,8177.62,15.3
2000,1,4,11,0,8205.84833,15.61
2000,1,4,11,30,8217.22667,15.73
2000,1,4,12,0,8256.53833,15.84
2000,1,4,12,30,8286.735,15.96
2000,1,4,13,0,8247.22833,15.72
2000,1,4,13,30,8202.96,15.76
2000,1,4,14,0,8245.805,15.82
2000,1,4,14,30,8186.50333,15.64
2000,1,4,15,0,8236.52667,15.44
2000,1,4,15,30,8208.115,15.36
2000,1,4,16,0,8243.58,15.47
2000,1,4,16,30,8037.20667,15.13
2000,1,4,17,0,7880.2,15.04
2000,1,4,17,30,7855.33333,15.06
2000,1,4,18,0,7790.80333,15.02
2000,1,4,18,30,7556.465,14.55
2000,1,4,19,0,7423.08333,14.97
2000,1,4,19,30,7388.48,15.04
2000,1,4,20,0,7469.6,15.11
2000,1,4,20,30,7393.51833,17.4
2000,1,4,21,0,7213.87,15.2
2000,1,4,21,30,7271.5,15.64
2000,1,4,22,0,7304.03833,17.36
2000,1,4,22,30,7376.63333,15.62
2000,1,4,23,0,7350.685,15.77
2000,1,4,23,30,7262.84667,27.9
2000,1,5,0,0,7032.23,16.1
2000,1,5,0,30,6841.71,16.79
2000,1,5,1,0,6431.74333,14.8
2000,1,5,1,30,6083.85667,15.83
2000,1,5,2,0,5794.75333,14.82
2000,1,5,2,30,5586.845,14.21
2000,1,5,3,0,5466.30833,14.21
2000,1,5,3,30,5360.45667,14.21
2000,1,5,4,0,5328.7,14.02
2000,1,5,4,30,5461.18333,14.21
2000,1,5,5,0,5626.565,14.21
2000,1,5,5,30,5997.53667,14.61
2000,1,5,6,0,6419.665,14.9
2000,1,5,6,30,6556.96,17.14
2000,1,5,7,0,6960.20667,16.07
2000,1,5,7,30,7175.09667,17.05
2000,1,5,8,0,7392.915,14.92
2000,1,5,8,30,7819.44833,20.68
2000,1,5,9,0,7932.49167,14.81
2000,1,5,9,30,7927.85667,14.81
2000,1,5,10,0,7860.70667,14.85
2000,1,5,10,30,7873.455,14.89
2000,1,5,11,0,7874.465,14.94
2000,1,5,11,30,7868.30667,14.92
2000,1,5,12,0,7857.93667,14.85
2000,1,5,12,30,7855.00167,14.93
2000,1,5,13,0,7832.845,14.93
2000,1,5,13,30,7806.525,14.9
2000,1,5,14,0,7746.14333,14.69
2000,1,5,14,30,7714.26667,14.83
2000,1,5,15,0,7754.75,14.96
2000,1,5,15,30,7755.59833,14.94
2000,1,5,16,0,7786.14,14.98
2000,1,5,16,30,7759.915,14.85
2000,1,5,17,0,7658.87167,14.75
2000,1,5,17,30,7458.825,14.26
2000,1,5,18,0,7361.78833,14.21
2000,1,5,18,30,7170.255,14.21
2000,1,5,19,0,7080.82167,14.21
2000,1,5,19,30,7093.05167,14.21
2000,1,5,20,0,7216.97,14.21
2000,1,5,20,30,7068.93,14.21
2000,1,5,21,0,6893.895,14.21
2000,1,5,21,30,7108.77833,14.62
2000,1,5,22,0,7150.30167,14.64
2000,1,5,22,30,7297.135,14.68
2000,1,5,23,0,7299.11667,14.69
2000,1,5,23,30,7247.5,15.1
2000,1,6,0,0,7067.16167,14.86
2000,1,6,0,30,6830.16167,14.44
2000,1,6,1,0,6386.51667,14.21
2000,1,6,1,30,6051.15167,14.21
2000,1,6,2,0,5751.27167,14.21
2000,1,6,2,30,5498.80833,12.71
2000,1,6,3,0,5365.84833,9.82
2000,1,6,3,30,5313.17,7.9
2000,1,6,4,0,5319.11167,9.04
2000,1,6,4,30,5437.65167,13.55
2000,1,6,5,0,5602.11,13.83
2000,1,6,5,30,5968.07333,14.17
2000,1,6,6,0,6377.89333,14.21
2000,1,6,6,30,6463.885,15.54
2000,1,6,7,0,6911.45167,17.21
2000,1,6,7,30,7129.965,20.95
2000,1,6,8,0,7390.31167,20.48
2000,1,6,8,30,7787.36167,24.38
2000,1,6,9,0,7903.02,18.58
2000,1,6,9,30,7849.73167,15.02
2000,1,6,10,0,7808.56333,14.94
2000,1,6,10,30,7801.98,14.63
2000,1,6,11,0,7796.65667,14.63
2000,1,6,11,30,7740.39667,14.29
2000,1,6,12,0,7730.69333,14.71
2000,1,6,12,30,7742.10333,14.65
2000,1,6,13,0,7714.41,14.62
2000,1,6,13,30,7695.85667,14.46
2000,1,6,14,0,7653.39333,14.21
2000,1,6,14,30,7638.435,14.21
2000,1,6,15,0,7644.58333,14.21
2000,1,6,15,30,7655.45833,14.37
2000,1,6,16,0,7656.39667,14.21
2000,1,6,16,30,7601.22,14.21
2000,1,6,17,0,7632.95667,14.21
2000,1,6,17,30,7423.57667,14.21
2000,1,6,18,0,7330.34167,14.29
2000,1,6,18,30,7159.175,14.21
2000,1,6,19,0,7079.94167,14.06
2000,1,6,19,30,7156.47833,14.21
2000,1,6,20,0,7261.09667,14.21
2000,1,6,20,30,7081.80833,14.21
2000,1,6,21,0,6858.375,13.67
2000,1,6,21,30,7053.78333,14.21
2000,1,6,22,0,7134.56667,14.21
2000,1,6,22,30,7355.43833,14.46
2000,1,6,23,0,7404.52167,14.21
2000,1,6,23,30,7344.38667,15.85
2000,1,7,0,0,7139.41,14.42
2000,1,7,0,30,6888.43833,14.21
2000,1,7,1,0,6452.42,14.21
2000,1,7,1,30,6135.48833,14.26
2000,1,7,2,0,5766.915,14.08
2000,1,7,2,30,5545.14833,12.78
2000,1,7,3,0,5398.33,8.15
2000,1,7,3,30,5328.62333,4.93
2000,1,7,4,0,5355.59167,4.86
2000,1,7,4,30,5466.71667,12.58
2000,1,7,5,0,5630.87,12.68
2000,1,7,5,30,5981.16833,13.74
2000,1,7,6,0,6352.4,14.17
2000,1,7,6,30,6510.74333,14.02
2000,1,7,7,0,6939.11167,14.21
2000,1,7,7,30,6951.66333,13.88
2000,1,7,8,0,7331.855,14.21
2000,1,7,8,30,7756.73,14.29
2000,1,7,9,0,7835.22667,14.21
2000,1,7,9,30,7808.13,14.21
2000,1,7,10,0,7819.72,14.53
2000,1,7,10,30,7838.035,14.46
