city,YR,M,D,HR,MIN,MW
Greenville,2009,1,7,23,0,138.5
Greenville,2009,1,8,0,0,126.399
Greenville,2009,1,8,1,0,119.938
Greenville,2009,1,8,2,0,116.925
Greenville,2009,1,8,3,0,115.332
Greenville,2009,1,8,4,0,115.366
Greenville,2009,1,8,5,0,118.235
Greenville,2009,1,8,6,0,125.618
Greenville,2009,1,8,7,0,133.067
Greenville,2009,1,8,8,0,143.498
Greenville,2009,1,8,9,0,152.699
Greenville,2009,1,8,10,0,156.478
Greenville,2009,1,8,11,0,157.305
Greenville,2009,1,8,12,0,154.794
Greenville,2009,1,8,13,0,154.083
Greenville,2009,1,8,14,0,150.644
Greenville,2009,1,8,15,0,149.315
Greenville,2009,1,8,16,0,151.875
Greenville,2009,1,8,17,0,166.273
Greenville,2009,1,8,18,0,171.446
Greenville,2009,1,8,19,0,166.729
Greenville,2009,1,8,20,0,161.675
Greenville,2009,1,8,21,0,152.645
Greenville,2009,1,8,22,0,142.714
Greenville,2009,1,8,23,0,130.933
Greenville,2009,1,9,0,0,120.853
Greenville,2009,1,9,1,0,114.049
Greenville,2009,1,9,2,0,111.709
Greenville,2009,1,9,3,0,111.141
Greenville,2009,1,9,4,0,112.799
Greenville,2009,1,9,5,0,116.253
Greenville,2009,1,9,6,0,124.179
Greenville,2009,1,9,7,0,131.667
Greenville,2009,1,9,8,0,144.238
Greenville,2009,1,9,9,0,151.736
Greenville,2009,1,9,10,0,149.205
Greenville,2009,1,9,11,0,144.6
Greenville,2009,1,9,12,0,144.601
Greenville,2009,1,9,13,0,143.453
Greenville,2009,1,9,14,0,141.45
Greenville,2009,1,9,15,0,142.309
Greenville,2009,1,9,16,0,150.437
Greenville,2009,1,9,17,0,167.727
Greenville,2009,1,9,18,0,174.904
Greenville,2009,1,9,19,0,174.034
Greenville,2009,1,9,20,0,171.228
Greenville,2009,1,9,21,0,165.791
Greenville,2009,1,9,22,0,157.349
Greenville,2009,1,9,23,0,144.614
Greenville,2009,1,10,0,0,133.349
Greenville,2009,1,10,1,0,129.176
Greenville,2009,1,10,2,0,128.605
Greenville,2009,1,10,3,0,130.039
Greenville,2009,1,10,4,0,134.806
Greenville,2009,1,10,5,0,149.133
Greenville,2009,1,10,6,0,177.801
Greenville,2009,1,10,7,0,190.817
Greenville,2009,1,10,8,0,183.454
Greenville,2009,1,10,9,0,179.586
Greenville,2009,1,10,10,0,177.025
Greenville,2009,1,10,11,0,169.806
Greenville,2009,1,10,12,0,163.751
Greenville,2009,1,10,13,0,162.4
Greenville,2009,1,10,14,0,158.421
