city,YR,M,D,HR,MIN,MW
Tipton,2009,1,8,19,0,901
Tipton,2009,1,8,20,0,889
Tipton,2009,1,8,21,0,863
Tipton,2009,1,8,22,0,818
Tipton,2009,1,8,23,0,767
Tipton,2009,1,9,0,0,723
Tipton,2009,1,9,1,0,683
Tipton,2009,1,9,2,0,677
Tipton,2009,1,9,3,0,673
Tipton,2009,1,9,4,0,662
Tipton,2009,1,9,5,0,629
Tipton,2009,1,9,6,0,651
Tipton,2009,1,9,7,0,699
Tipton,2009,1,9,8,0,737
Tipton,2009,1,9,9,0,819
Tipton,2009,1,9,10,0,832
Tipton,2009,1,9,11,0,803
Tipton,2009,1,9,12,0,786
Tipton,2009,1,9,13,0,809
Tipton,2009,1,9,14,0,789
Tipton,2009,1,9,15,0,775
Tipton,2009,1,9,16,0,793
Tipton,2009,1,9,17,0,845
Tipton,2009,1,9,18,0,939
Tipton,2009,1,9,19,0,939
Tipton,2009,1,9,20,0,915
Tipton,2009,1,9,21,0,866
Tipton,2009,1,9,22,0,751
Tipton,2009,1,9,23,0,677
Tipton,2009,1,10,0,0,633
Tipton,2009,1,10,1,0,626
Tipton,2009,1,10,2,0,680
Tipton,2009,1,10,3,0,685
Tipton,2009,1,10,4,0,700
Tipton,2009,1,10,5,0,778
Tipton,2009,1,10,6,0,888
Tipton,2009,1,10,7,0,918
Tipton,2009,1,10,8,0,836
Tipton,2009,1,10,9,0,808
Tipton,2009,1,10,10,0,798
Tipton,2009,1,10,11,0,790
Tipton,2009,1,10,12,0,783
Tipton,2009,1,10,13,0,768
Tipton,2009,1,10,14,0,762
Tipton,2009,1,10,15,0,765
Tipton,2009,1,10,16,0,790
Tipton,2009,1,10,17,0,861
Tipton,2009,1,10,18,0,930
Tipton,2009,1,10,19,0,939
Tipton,2009,1,10,20,0,977
Tipton,2009,1,10,21,0,931
Tipton,2009,1,10,22,0,849
Tipton,2009,1,10,23,0,778
Tipton,2009,1,11,0,0,724
Tipton,2009,1,11,1,0,692
Tipton,2009,1,11,2,0,690
Tipton,2009,1,11,3,0,681
Tipton,2009,1,11,4,0,648
Tipton,2009,1,11,5,0,704
Tipton,2009,1,11,6,0,807
Tipton,2009,1,11,7,0,856
Tipton,2009,1,11,8,0,832
Tipton,2009,1,11,9,0,809
Tipton,2009,1,11,10,0,807
