"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES","city"
725510,14939,2009,1,2,15,54,40.831,-96.764,362,140,3.1,-0.6,-4.4,1012.8,"Lincoln"
725510,14939,2009,1,2,16,54,40.831,-96.764,362,150,6.2,3.9,-5,1011.7,"Lincoln"
725510,14939,2009,1,2,17,54,40.831,-96.764,362,180,8.8,7.2,-5,1010.3,"Lincoln"
725510,14939,2009,1,2,18,0,40.85,-96.75,362,180,8.7,7.2,-5,1010.3,"Lincoln"
725510,14939,2009,1,2,18,54,40.831,-96.764,362,160,6.7,6.1,-5,1008.5,"Lincoln"
725510,14939,2009,1,2,19,54,40.831,-96.764,362,160,6.7,7.8,-4.4,1007.3,"Lincoln"
725510,14939,2009,1,2,20,54,40.831,-96.764,362,170,6.7,8.3,-3.9,1007,"Lincoln"
725510,14939,2009,1,2,21,54,40.831,-96.764,362,160,4.6,6.7,-3.9,1006.7,"Lincoln"
725510,14939,2009,1,2,22,54,40.831,-96.764,362,150,6.2,6.1,-3.3,1006.3,"Lincoln"
725510,14939,2009,1,2,23,54,40.831,-96.764,362,140,3.1,4.4,-3.3,1006.2,"Lincoln"
725510,14939,2009,1,3,0,0,40.85,-96.75,362,140,3.1,4.4,-3.3,1006.2,"Lincoln"
725510,14939,2009,1,3,0,54,40.831,-96.764,362,120,3.1,2.8,-3.3,1006.1,"Lincoln"
725510,14939,2009,1,3,1,54,40.831,-96.764,362,130,2.6,1.7,-3.3,1006.5,"Lincoln"
725510,14939,2009,1,3,2,54,40.831,-96.764,362,140,3.6,1.1,-2.8,1006.1,"Lincoln"
725510,14939,2009,1,3,3,54,40.831,-96.764,362,150,5.1,1.1,-2.2,1005.1,"Lincoln"
725510,14939,2009,1,3,4,54,40.831,-96.764,362,140,3.6,1.7,-1.7,1005,"Lincoln"
725510,14939,2009,1,3,5,35,40.831,-96.764,362,150,5.7,3,-1,9999.9,"Lincoln"
725510,14939,2009,1,3,5,52,40.831,-96.764,362,160,6.2,4,1,9999.9,"Lincoln"
725510,14939,2009,1,3,5,54,40.831,-96.764,362,160,6.2,3.9,1.1,1003.9,"Lincoln"
725510,14939,2009,1,3,5,59,40.831,-96.764,362,999,999.9,999.9,999.9,9999.9,"Lincoln"
725510,14939,2009,1,3,6,0,40.85,-96.75,362,160,6.2,3.9,1.1,1003.9,"Lincoln"
725510,14939,2009,1,3,6,54,40.831,-96.764,362,160,5.7,3.9,1.7,1002.9,"Lincoln"
725510,14939,2009,1,3,7,54,40.831,-96.764,362,130,3.1,4.4,2.2,1002.3,"Lincoln"
725510,14939,2009,1,3,8,54,40.831,-96.764,362,140,2.6,4.4,2.8,1002.3,"Lincoln"
725510,14939,2009,1,3,9,27,40.831,-96.764,362,90,3.1,4,3,9999.9,"Lincoln"
725510,14939,2009,1,3,9,34,40.831,-96.764,362,100,3.1,3,2,9999.9,"Lincoln"
725510,14939,2009,1,3,9,54,40.831,-96.764,362,110,3.1,3.3,2.2,1001.5,"Lincoln"
725510,14939,2009,1,3,10,44,40.831,-96.764,362,130,3.6,3,2,9999.9,"Lincoln"
725510,14939,2009,1,3,10,54,40.831,-96.764,362,120,3.6,2.8,2.2,1001.2,"Lincoln"
725510,14939,2009,1,3,11,6,40.831,-96.764,362,120,4.1,3,2,9999.9,"Lincoln"
725510,14939,2009,1,3,11,17,40.831,-96.764,362,100,2.6,3,2,9999.9,"Lincoln"
725510,14939,2009,1,3,11,52,40.831,-96.764,362,100,3.1,2,2,9999.9,"Lincoln"
725510,14939,2009,1,3,11,54,40.831,-96.764,362,100,3.6,2.2,1.7,1001,"Lincoln"
725510,14939,2009,1,3,12,0,40.85,-96.75,362,100,3.6,2.2,1.7,1001,"Lincoln"
725510,14939,2009,1,3,12,3,40.831,-96.764,362,120,3.6,2,2,9999.9,"Lincoln"
725510,14939,2009,1,3,12,28,40.831,-96.764,362,120,4.1,2,2,9999.9,"Lincoln"
725510,14939,2009,1,3,12,54,40.831,-96.764,362,100,4.1,1.7,1.1,1001.2,"Lincoln"
725510,14939,2009,1,3,13,7,40.831,-96.764,362,100,3.6,1,1,9999.9,"Lincoln"
725510,14939,2009,1,3,13,54,40.831,-96.764,362,100,3.6,1.1,0.6,1002.4,"Lincoln"
725510,14939,2009,1,3,14,38,40.831,-96.764,362,110,2.6,1,1,9999.9,"Lincoln"
725510,14939,2009,1,3,14,54,40.831,-96.764,362,90,2.1,1.1,0.6,1002.9,"Lincoln"
725510,14939,2009,1,3,15,54,40.831,-96.764,362,90,2.1,1.1,1.1,1003.1,"Lincoln"
725510,14939,2009,1,3,16,42,40.831,-96.764,362,30,2.1,2,1,9999.9,"Lincoln"
725510,14939,2009,1,3,16,54,40.831,-96.764,362,350,2.6,1.7,1.1,1003.8,"Lincoln"
725510,14939,2009,1,3,17,54,40.831,-96.764,362,340,5.1,2.2,1.1,1003.8,"Lincoln"
725510,14939,2009,1,3,18,0,40.85,-96.75,362,340,5.1,2.2,1.1,1003.8,"Lincoln"
725510,14939,2009,1,3,18,17,40.831,-96.764,362,340,12.4,-2,-3,9999.9,"Lincoln"
725510,14939,2009,1,3,18,35,40.831,-96.764,362,340,10.8,-3,-4,9999.9,"Lincoln"
725510,14939,2009,1,3,18,44,40.831,-96.764,362,340,10.8,-3,-5,9999.9,"Lincoln"
725510,14939,2009,1,3,18,54,40.831,-96.764,362,340,10.8,-3.9,-5.6,1005,"Lincoln"
725510,14939,2009,1,3,19,25,40.831,-96.764,362,340,8.8,-4,-6,9999.9,"Lincoln"
725510,14939,2009,1,3,19,54,40.831,-96.764,362,340,9.8,-4.4,-6.1,1006.2,"Lincoln"
725510,14939,2009,1,3,20,47,40.831,-96.764,362,340,9.8,-4,-6,9999.9,"Lincoln"
725510,14939,2009,1,3,20,52,40.831,-96.764,362,340,9.8,-5,-7,9999.9,"Lincoln"
725510,14939,2009,1,3,20,54,40.831,-96.764,362,350,10.8,-5,-6.7,1007.5,"Lincoln"
725510,14939,2009,1,3,21,21,40.831,-96.764,362,330,9.8,-6,-7,9999.9,"Lincoln"
725510,14939,2009,1,3,21,54,40.831,-96.764,362,340,9.3,-5.6,-8.3,1010.2,"Lincoln"
725510,14939,2009,1,3,22,6,40.831,-96.764,362,340,9.3,-6,-8,9999.9,"Lincoln"
725510,14939,2009,1,3,22,46,40.831,-96.764,362,330,9.8,-6,-9,9999.9,"Lincoln"
725510,14939,2009,1,3,22,54,40.831,-96.764,362,340,8.8,-6.1,-9.4,1012.5,"Lincoln"
725510,14939,2009,1,3,23,54,40.831,-96.764,362,340,10.8,-7.2,-11.1,1014.7,"Lincoln"
725510,14939,2009,1,4,0,0,40.85,-96.75,362,340,10.8,-7.2,-11.1,1014.7,"Lincoln"
725510,14939,2009,1,4,0,54,40.831,-96.764,362,350,11.8,-7.8,-12.8,1015.8,"Lincoln"
725510,14939,2009,1,4,1,54,40.831,-96.764,362,330,11.8,-8.3,-12.8,1018,"Lincoln"
725510,14939,2009,1,4,2,54,40.831,-96.764,362,340,12.4,-8.9,-13.9,1018.9,"Lincoln"
725510,14939,2009,1,4,3,31,40.831,-96.764,362,340,12.9,-9,-14,9999.9,"Lincoln"
725510,14939,2009,1,4,3,54,40.831,-96.764,362,330,9.8,-9.4,-14.4,1020.5,"Lincoln"
725510,14939,2009,1,4,4,54,40.831,-96.764,362,340,8.2,-10,-15,1021.1,"Lincoln"
725510,14939,2009,1,4,5,54,40.831,-96.764,362,330,10.3,-11.1,-16.7,1022.5,"Lincoln"
725510,14939,2009,1,4,5,59,40.831,-96.764,362,999,999.9,999.9,999.9,9999.9,"Lincoln"
725510,14939,2009,1,4,6,0,40.85,-96.75,362,330,10.3,-11.1,-16.7,1022.5,"Lincoln"
725510,14939,2009,1,4,6,54,40.831,-96.764,362,340,8.8,-11.7,-17.2,1024.4,"Lincoln"
725510,14939,2009,1,4,7,54,40.831,-96.764,362,340,7.2,-12.2,-17.2,1025.3,"Lincoln"
725510,14939,2009,1,4,8,54,40.831,-96.764,362,340,9.8,-12.2,-17.8,1026.4,"Lincoln"
725510,14939,2009,1,4,9,54,40.831,-96.764,362,330,8.8,-12.2,-17.8,1027.5,"Lincoln"
725510,14939,2009,1,4,10,54,40.831,-96.764,362,340,9.3,-12.8,-18.3,1028.2,"Lincoln"
725510,14939,2009,1,4,11,54,40.831,-96.764,362,330,7.7,-13.3,-18.3,1029.2,"Lincoln"
725510,14939,2009,1,4,12,0,40.85,-96.75,362,330,7.7,-13.3,-18.3,1029.2,"Lincoln"
725510,14939,2009,1,4,12,54,40.831,-96.764,362,330,5.7,-13.3,-18.3,1031.1,"Lincoln"
725510,14939,2009,1,4,13,54,40.831,-96.764,362,330,5.7,-13.9,-18.9,1031.6,"Lincoln"
725510,14939,2009,1,4,14,54,40.831,-96.764,362,340,6.2,-13.3,-18.9,1032,"Lincoln"
725510,14939,2009,1,4,15,54,40.831,-96.764,362,340,6.7,-11.1,-17.8,1032.5,"Lincoln"
725510,14939,2009,1,4,16,54,40.831,-96.764,362,350,6.7,-8.9,-16.7,1033,"Lincoln"
725510,14939,2009,1,4,17,54,40.831,-96.764,362,340,4.1,-7.2,-16.7,1033,"Lincoln"
725510,14939,2009,1,4,18,0,40.85,-96.75,362,340,4.1,-7.2,-16.7,1033,"Lincoln"
725510,14939,2009,1,4,18,54,40.831,-96.764,362,340,3.6,-6.1,-15.6,1032.6,"Lincoln"
725510,14939,2009,1,4,19,54,40.831,-96.764,362,350,3.6,-5.6,-16.1,1032.4,"Lincoln"
725510,14939,2009,1,4,20,54,40.831,-96.764,362,310,2.1,-5.6,-16.1,1032.6,"Lincoln"
725510,14939,2009,1,4,21,54,40.831,-96.764,362,290,2.6,-5.6,-15.6,1032.7,"Lincoln"
725510,14939,2009,1,4,22,54,40.831,-96.764,362,260,1.5,-6.1,-15,1032.5,"Lincoln"
725510,14939,2009,1,4,23,54,40.831,-96.764,362,230,1.5,-7.2,-14.4,1032.4,"Lincoln"
725510,14939,2009,1,5,0,0,40.85,-96.75,362,230,1.5,-7.2,-14.4,1032.4,"Lincoln"
725510,14939,2009,1,5,0,54,40.831,-96.764,362,999,0,-8.3,-14.4,1032.5,"Lincoln"
725510,14939,2009,1,5,1,54,40.831,-96.764,362,190,1.5,-10.6,-15,1032.2,"Lincoln"
725510,14939,2009,1,5,2,54,40.831,-96.764,362,999,0,-8.9,-14.4,1031.4,"Lincoln"
725510,14939,2009,1,5,3,54,40.831,-96.764,362,170,2.1,-11.7,-15,1030.8,"Lincoln"
725510,14939,2009,1,5,4,54,40.831,-96.764,362,180,2.1,-11.1,-15,1029.9,"Lincoln"
725510,14939,2009,1,5,5,54,40.831,-96.764,362,140,1.5,-12.2,-15.6,1029.8,"Lincoln"
725510,14939,2009,1,5,5,59,40.831,-96.764,362,999,999.9,999.9,999.9,9999.9,"Lincoln"
725510,14939,2009,1,5,6,0,40.85,-96.75,362,140,1.5,-12.2,-15.6,1029.8,"Lincoln"
725510,14939,2009,1,5,6,54,40.831,-96.764,362,150,1.5,-12.2,-15.6,1029.2,"Lincoln"
725510,14939,2009,1,5,7,54,40.831,-96.764,362,150,2.6,-12.2,-16.1,1028.8,"Lincoln"
725510,14939,2009,1,5,8,54,40.831,-96.764,362,150,2.6,-12.2,-15.6,1028.6,"Lincoln"
725510,14939,2009,1,5,9,54,40.831,-96.764,362,130,2.6,-11.7,-15.6,1027.9,"Lincoln"
