"city","USAFID","rank","YR","M","D","HR","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT"
"Las Vegas",724846,2,2009,3,2,14,36.212,-115.19,672,999,0,10,-1.7
"Las Vegas",724846,2,2009,3,2,15,36.212,-115.19,672,350,1.5,13.3,-1.7
"Las Vegas",724846,2,2009,3,2,16,36.212,-115.19,672,140,2.1,16.7,-4.4
"Las Vegas",724846,2,2009,3,2,17,36.212,-115.19,672,140,1.5,18.3,-4.4
"Las Vegas",724846,2,2009,3,2,18,36.212,-115.19,672,130,1.5,19.4,-3.9
"Las Vegas",724846,2,2009,3,2,19,36.212,-115.19,672,100,2.1,20.6,-3.9
"Las Vegas",724846,2,2009,3,2,20,36.212,-115.19,672,999,1.5,21.7,-3.9
"Las Vegas",724846,2,2009,3,2,21,36.212,-115.19,672,340,1.5,21.7,-4.4
"Las Vegas",724846,2,2009,3,2,22,36.212,-115.19,672,330,2.1,22.2,-3.3
"Las Vegas",724846,2,2009,3,2,23,36.212,-115.19,672,999,0,22.8,-4.4
"Las Vegas",724846,2,2009,3,3,0,36.212,-115.19,672,300,10.3,20.6,4.4
"Las Vegas",724846,2,2009,3,3,1,36.212,-115.19,672,200,5.9,20.8,4
"Las Vegas",724846,2,2009,3,3,2,36.212,-115.19,672,170,3.6,20,4.4
"Las Vegas",724846,2,2009,3,3,3,36.212,-115.19,672,190,4.1,19.4,4.4
"Las Vegas",724846,2,2009,3,3,4,36.212,-115.19,672,210,3.6,19.4,4.4
"Las Vegas",724846,2,2009,3,3,5,36.212,-115.19,672,220,4.1,19.4,3.9
"Las Vegas",724846,2,2009,3,3,6,36.212,-115.19,672,200,3.1,19.4,3.9
"Las Vegas",724846,2,2009,3,3,7,36.212,-115.19,672,584.5,501.75,18.3,4.4
"Las Vegas",724846,2,2009,3,3,8,36.212,-115.19,672,200,4.1,18.9,4.4
"Las Vegas",724846,2,2009,3,3,9,36.212,-115.19,672,200,4.1,18.3,4.4
"Las Vegas",724846,2,2009,3,3,10,36.212,-115.19,672,190,5.7,17.8,5
"Las Vegas",724846,2,2009,3,3,11,36.212,-115.19,672,180,5.7,17.2,5
"Las Vegas",724846,2,2009,3,3,12,36.212,-115.19,672,180,5.7,16.7,5
"Las Vegas",724846,2,2009,3,3,13,36.212,-115.19,672,170,3.6,17.2,3.9
"Las Vegas",724846,2,2009,3,3,14,36.212,-115.19,672,120,3.1,16.1,4.4
"Las Vegas",724846,2,2009,3,3,15,36.212,-115.19,672,180,3.1,17.2,2.8
"Las Vegas",724846,2,2009,3,3,16,36.212,-115.19,672,140,3.1,17.8,2.8
"Las Vegas",724846,2,2009,3,3,17,36.212,-115.19,672,180,6.2,20.6,-3.9
"Las Vegas",724846,2,2009,3,3,18,36.212,-115.19,672,190,7.2,20.6,-6.1
"Las Vegas",724846,2,2009,3,3,19,36.212,-115.19,672,190,10.3,21.7,-7.8
"Las Vegas",724846,2,2009,3,3,20,36.212,-115.19,672,210,10.3,22.8,-12.8
"Las Vegas",724846,2,2009,3,3,21,36.212,-115.19,672,210,9.8,23.3,-12.8
"Las Vegas",724846,2,2009,3,3,22,36.212,-115.19,672,210,9.8,23.3,-13.9
"Las Vegas",724846,2,2009,3,3,23,36.212,-115.19,672,240,11.3,23.3,-11.7
"Las Vegas",724846,2,2009,3,4,0,36.212,-115.19,672,210,7.7,22.2,-9.4
"Las Vegas",724846,2,2009,3,4,1,36.212,-115.19,672,220,5.1,20.6,-8.9
"Las Vegas",724846,2,2009,3,4,2,36.212,-115.19,672,230,1.5,19.4,-8.9
"Las Vegas",724846,2,2009,3,4,3,36.212,-115.19,672,230,4.6,18.9,-8.3
"Las Vegas",724846,2,2009,3,4,4,36.212,-115.19,672,220,4.6,17.8,-5
"Las Vegas",724846,2,2009,3,4,5,36.212,-115.19,672,210,3.1,17.2,-2.8
"Las Vegas",724846,2,2009,3,4,6,36.212,-115.19,672,210,5.1,16.7,-3.9
"Las Vegas",724846,2,2009,3,4,7,36.212,-115.19,672,599.5,503.05,15.6,-5
"Las Vegas",724846,2,2009,3,4,8,36.212,-115.19,672,210,5.7,15,-5
"Las Vegas",724846,2,2009,3,4,9,36.212,-115.19,672,210,4.6,14.4,-6.7
"Las Vegas",724846,2,2009,3,4,10,36.212,-115.19,672,140,3.1,12.8,-8.3
"Las Vegas",724846,2,2009,3,4,11,36.212,-115.19,672,210,6.2,14.4,-13.9
"Las Vegas",724846,2,2009,3,4,12,36.212,-115.19,672,200,6.2,13.9,-12.8
"Las Vegas",724846,2,2009,3,4,13,36.212,-115.19,672,999,0,12.2,-11.1
"Las Vegas",724846,2,2009,3,4,14,36.212,-115.19,672,220,5.7,13.3,-11.1
"Las Vegas",724846,2,2009,3,4,15,36.212,-115.19,672,200,6.7,14.4,-10.6
"Las Vegas",724846,2,2009,3,4,16,36.212,-115.19,672,220,9.3,16.1,-8.9
"Las Vegas",724846,2,2009,3,4,17,36.212,-115.19,672,250,8.8,17.2,-4.4
"Las Vegas",724846,2,2009,3,4,18,36.212,-115.19,672,220,7.7,17.8,-3.3
"Las Vegas",724846,2,2009,3,4,19,36.212,-115.19,672,240,8.2,17.8,-2.2
"Las Vegas",724846,2,2009,3,4,20,36.212,-115.19,672,250,10.3,18.3,-1.7
"Las Vegas",724846,2,2009,3,4,21,36.212,-115.19,672,250,9.8,18.9,-2.8
"Las Vegas",724846,2,2009,3,4,22,36.212,-115.19,672,240,8.2,18.3,-2.2
"Las Vegas",724846,2,2009,3,4,23,36.212,-115.19,672,240,8.8,17.8,-1.7
"Las Vegas",724846,2,2009,3,5,0,36.212,-115.19,672,230,6.7,16.7,-2.8
"Las Vegas",724846,2,2009,3,5,1,36.212,-115.19,672,220,7.7,16.1,-2.2
"Las Vegas",724846,2,2009,3,5,2,36.212,-115.19,672,230,8.8,15.6,-1.7
"Las Vegas",724846,2,2009,3,5,3,36.212,-115.19,672,240,9.8,15,0
"Las Vegas",724846,2,2009,3,5,4,36.212,-115.19,672,250,6.7,13.9,0
"Las Vegas",724846,2,2009,3,5,5,36.212,-115.19,672,250,9.3,12.8,0
"Las Vegas",724846,2,2009,3,5,6,36.212,-115.19,672,250,5.1,12.2,0
"Las Vegas",724846,2,2009,3,5,7,36.212,-115.19,672,629.5,502,12.2,-2.2
"Las Vegas",724846,2,2009,3,5,8,36.212,-115.19,672,210,7.2,11.7,-3.3
"Las Vegas",724846,2,2009,3,5,9,36.212,-115.19,672,190,3.1,10.6,-3.9
"Las Vegas",724846,2,2009,3,5,10,36.212,-115.19,672,320,4.6,10.6,-6.7
"Las Vegas",724846,2,2009,3,5,11,36.212,-115.19,672,310,8.2,9.4,-2.2
"Las Vegas",724846,2,2009,3,5,12,36.212,-115.19,672,350,2.6,8.9,-2.2
"Las Vegas",724846,2,2009,3,5,13,36.212,-115.19,672,360,2.6,7.8,-2.2
"Las Vegas",724846,2,2009,3,5,14,36.212,-115.19,672,350,4.1,8.3,-2.8
"Las Vegas",724846,2,2009,3,5,15,36.212,-115.19,672,10,6.2,9.4,-2.8
"Las Vegas",724846,2,2009,3,5,16,36.212,-115.19,672,20,4.1,12.2,-3.3
"Las Vegas",724846,2,2009,3,5,17,36.212,-115.19,672,999,0,13.3,-3.9
"Las Vegas",724846,2,2009,3,5,18,36.212,-115.19,672,90,2.1,13.3,-5
"Las Vegas",724846,2,2009,3,5,19,36.212,-115.19,672,999,1.5,15,-5
"Las Vegas",724846,2,2009,3,5,20,36.212,-115.19,672,150,2.1,14.4,-6.7
"Las Vegas",724846,2,2009,3,5,21,36.212,-115.19,672,130,3.6,15,-7.2
"Las Vegas",724846,2,2009,3,5,22,36.212,-115.19,672,150,2.6,16.1,-7.8
"Las Vegas",724846,2,2009,3,5,23,36.212,-115.19,672,999,0,16.7,-8.9
"Las Vegas",724846,2,2009,3,6,0,36.212,-115.19,672,170,4.1,16.1,-7.2
"Las Vegas",724846,2,2009,3,6,1,36.212,-115.19,672,150,2.6,15,-6.7
"Las Vegas",724846,2,2009,3,6,2,36.212,-115.19,672,240,3.1,14.4,-8.3
"Las Vegas",724846,2,2009,3,6,3,36.212,-115.19,672,230,3.1,13.3,-10
"Las Vegas",724846,2,2009,3,6,4,36.212,-115.19,672,210,3.6,12.2,-10.6
"Las Vegas",724846,2,2009,3,6,5,36.212,-115.19,672,220,3.1,11.7,-10
"Las Vegas",724846,2,2009,3,6,6,36.212,-115.19,672,260,3.1,10.6,-8.9
"Las Vegas",724846,2,2009,3,6,7,36.212,-115.19,672,619.5,503.3,11.1,-8.3
"Las Vegas",724846,2,2009,3,6,8,36.212,-115.19,672,180,3.6,10.6,-6.1
"Las Vegas",724846,2,2009,3,6,9,36.212,-115.19,672,240,4.1,10,-6.7
"Las Vegas",724846,2,2009,3,6,10,36.212,-115.19,672,190,2.6,8.9,-7.2
"Las Vegas",724846,2,2009,3,6,11,36.212,-115.19,672,30,2.6,6.7,-6.7
"Las Vegas",724846,2,2009,3,6,12,36.212,-115.19,672,360,2.6,5.6,-6.7
"Las Vegas",724846,2,2009,3,6,13,36.212,-115.19,672,350,2.1,5,-5.6
"Las Vegas",724846,2,2009,3,6,14,36.212,-115.19,672,340,1.5,5.6,-6.7
"Las Vegas",724846,2,2009,3,6,15,36.212,-115.19,672,999,0,8.9,-7.2
"Las Vegas",724846,2,2009,3,6,16,36.212,-115.19,672,999,0,10,-7.2
"Las Vegas",724846,2,2009,3,6,17,36.212,-115.19,672,999,0,11.7,-7.2
"Las Vegas",724846,2,2009,3,6,18,36.212,-115.19,672,999,0,12.8,-7.2
"Las Vegas",724846,2,2009,3,6,19,36.212,-115.19,672,999,0,13.3,-8.3
"Las Vegas",724846,2,2009,3,6,20,36.212,-115.19,672,999,0,15,-8.9
"Las Vegas",724846,2,2009,3,6,21,36.212,-115.19,672,30,2.1,16.1,-10.6
"Las Vegas",724846,2,2009,3,6,22,36.212,-115.19,672,40,3.1,16.7,-13.9
"Las Vegas",724846,2,2009,3,6,23,36.212,-115.19,672,325,5.95,15,-8.15
"Las Vegas",724846,2,2009,3,7,0,36.212,-115.19,672,320,4.1,14.4,-7.8
"Las Vegas",724846,2,2009,3,7,1,36.212,-115.19,672,300,2.6,13.9,-8.3
"Las Vegas",724846,2,2009,3,7,2,36.212,-115.19,672,320,4.1,13.3,-8.9
"Las Vegas",724846,2,2009,3,7,3,36.212,-115.19,672,350,4.6,12.2,-8.9
"Las Vegas",724846,2,2009,3,7,4,36.212,-115.19,672,300,2.1,11.7,-7.8
"Las Vegas",724846,2,2009,3,7,5,36.212,-115.19,672,330,9.3,11.7,-7.2
"Las Vegas",724846,2,2009,3,7,6,36.212,-115.19,672,340,7.2,11.1,-6.7
"Las Vegas",724846,2,2009,3,7,7,36.212,-115.19,672,674.5,503.3,10,-5
"Las Vegas",724846,2,2009,3,7,8,36.212,-115.19,672,330,8.8,8.9,-4.4
"Las Vegas",724846,2,2009,3,7,9,36.212,-115.19,672,330,7.2,8.9,-5
"Las Vegas",724846,2,2009,3,7,10,36.212,-115.19,672,340,9.3,8.9,-6.1
"Las Vegas",724846,2,2009,3,7,11,36.212,-115.19,672,340,6.7,8.3,-8.3
"Las Vegas",724846,2,2009,3,7,12,36.212,-115.19,672,330,9.8,8.3,-9.4
"Las Vegas",724846,2,2009,3,7,13,36.212,-115.19,672,320,8.8,7.2,-8.9
"Las Vegas",724846,2,2009,3,7,14,36.212,-115.19,672,320,8.2,7.8,-7.8
"Las Vegas",724846,2,2009,3,7,15,36.212,-115.19,672,330,9.8,8.9,-8.9
"Las Vegas",724846,2,2009,3,7,16,36.212,-115.19,672,340,7.2,10,-10.6
"Las Vegas",724846,2,2009,3,7,17,36.212,-115.19,672,360,6.7,10.6,-12.8
"Las Vegas",724846,2,2009,3,7,18,36.212,-115.19,672,330,4.6,11.1,-13.3
"Las Vegas",724846,2,2009,3,7,19,36.212,-115.19,672,320,5.1,11.7,-13.3
"Las Vegas",724846,2,2009,3,7,20,36.212,-115.19,672,999,1.5,12.8,-12.2
"Las Vegas",724846,2,2009,3,7,21,36.212,-115.19,672,999,0,12.8,-12.2
"Las Vegas",724846,2,2009,3,7,22,36.212,-115.19,672,999,0,12.8,-12.8
"Las Vegas",724846,2,2009,3,7,23,36.212,-115.19,672,190,1.5,12.8,-12.8
"Las Vegas",724846,2,2009,3,8,0,36.212,-115.19,672,999,0,13.3,-12.8
"Las Vegas",724846,2,2009,3,8,1,36.212,-115.19,672,120,1.5,11.7,-12.2
"Las Vegas",724846,2,2009,3,8,2,36.212,-115.19,672,100,1.5,10.6,-12.8
"Las Vegas",724846,2,2009,3,8,3,36.212,-115.19,672,90,2.1,10.6,-12.8
"Las Vegas",724846,2,2009,3,8,4,36.212,-115.19,672,999,0,10,-11.1
"Las Vegas",724846,2,2009,3,8,5,36.212,-115.19,672,290,1.5,8.3,-8.9
"Las Vegas",724846,2,2009,3,8,6,36.212,-115.19,672,310,1.5,6.7,-8.3
"Las Vegas",724846,2,2009,3,8,7,36.212,-115.19,672,659.5,501,5.6,-7.8
"Las Vegas",724846,2,2009,3,8,8,36.212,-115.19,672,999,0,6.1,-7.8
"Las Vegas",724846,2,2009,3,8,9,36.212,-115.19,672,999,0,5,-7.2
"Las Vegas",724846,2,2009,3,8,10,36.212,-115.19,672,330,2.1,4.4,-7.8
"Las Vegas",724846,2,2009,3,8,11,36.212,-115.19,672,280,1.5,4.4,-7.8
"Las Vegas",724846,2,2009,3,8,12,36.212,-115.19,672,310,2.1,3.9,-7.2
"Las Vegas",724846,2,2009,3,8,13,36.212,-115.19,672,999,0,3.9,-7.2
"Las Vegas",724846,2,2009,3,8,14,36.212,-115.19,672,999,0,3.9,-6.7
"Las Vegas",724846,2,2009,3,8,15,36.212,-115.19,672,999,0,6.7,-7.2
"Las Vegas",724846,2,2009,3,8,16,36.212,-115.19,672,40,1.5,10,-9.4
"Las Vegas",724846,2,2009,3,8,17,36.212,-115.19,672,90,2.6,11.1,-10.6
"Las Vegas",724846,2,2009,3,8,18,36.212,-115.19,672,120,4.1,12.2,-10.6
"Las Vegas",724846,2,2009,3,8,19,36.212,-115.19,672,999,3.1,13.9,-10.6
"Las Vegas",724846,2,2009,3,8,20,36.212,-115.19,672,120,3.6,15,-10
"Las Vegas",724846,2,2009,3,8,21,36.212,-115.19,672,130,4.6,16.1,-10
"Las Vegas",724846,2,2009,3,8,22,36.212,-115.19,672,130,4.6,17.2,-10
"Las Vegas",724846,2,2009,3,8,23,36.212,-115.19,672,110,6.2,17.8,-8.9
"Las Vegas",724846,2,2009,3,9,0,36.212,-115.19,672,120,6.7,17.2,-7.8
"Las Vegas",724846,2,2009,3,9,1,36.212,-115.19,672,170,3.6,16.1,-7.8
"Las Vegas",724846,2,2009,3,9,2,36.212,-115.19,672,200,3.1,13.9,-8.3
"Las Vegas",724846,2,2009,3,9,3,36.212,-115.19,672,180,4.1,14.4,-8.3
"Las Vegas",724846,2,2009,3,9,4,36.212,-115.19,672,210,4.6,14.4,-7.8
"Las Vegas",724846,2,2009,3,9,5,36.212,-115.19,672,180,3.1,12.8,-7.2
"Las Vegas",724846,2,2009,3,9,6,36.212,-115.19,672,200,6.2,13.9,-7.8
"Las Vegas",724846,2,2009,3,9,7,36.212,-115.19,672,599.5,502.5,12.8,-7.2
"Las Vegas",724846,2,2009,3,9,8,36.212,-115.19,672,200,8.2,13.3,-2.8
"Las Vegas",724846,2,2009,3,9,9,36.212,-115.19,672,170,8.2,12.8,-1.1
"Las Vegas",724846,2,2009,3,9,10,36.212,-115.19,672,190,10.3,12.2,0.6
"Las Vegas",724846,2,2009,3,9,11,36.212,-115.19,672,160,9.8,11.7,0.6
"Las Vegas",724846,2,2009,3,9,12,36.212,-115.19,672,180,8.8,11.1,0.6
"Las Vegas",724846,2,2009,3,9,13,36.212,-115.19,672,180,4.6,10.6,0.6
"Las Vegas",724846,2,2009,3,9,14,36.212,-115.19,672,180,7.7,10.6,0
"Las Vegas",724846,2,2009,3,9,15,36.212,-115.19,672,210,9.8,11.7,-0.6
"Las Vegas",724846,2,2009,3,9,16,36.212,-115.19,672,230,10.8,13.3,-1.1
"Las Vegas",724846,2,2009,3,9,17,36.212,-115.19,672,220,11.3,13.9,-1.7
"Las Vegas",724846,2,2009,3,9,18,36.212,-115.19,672,200,7.7,15.6,-2.2
"Las Vegas",724846,2,2009,3,9,19,36.212,-115.19,672,230,8.8,16.1,-2.2
"Las Vegas",724846,2,2009,3,9,20,36.212,-115.19,672,230,11.3,16.7,-2.8
"Las Vegas",724846,2,2009,3,9,21,36.212,-115.19,672,220,10.8,17.8,-4.4
"Las Vegas",724846,2,2009,3,9,22,36.212,-115.19,672,220,9.3,18.3,-4.4
"Las Vegas",724846,2,2009,3,9,23,36.212,-115.19,672,230,7.2,18.3,-4.4
"Las Vegas",724846,2,2009,3,10,0,36.212,-115.19,672,240,8.2,17.2,-5
"Las Vegas",724846,2,2009,3,10,1,36.212,-115.19,672,210,8.8,15.6,-4.4
"Las Vegas",724846,2,2009,3,10,2,36.212,-115.19,672,230,9.3,14.4,-5.6
"Las Vegas",724846,2,2009,3,10,3,36.212,-115.19,672,250,7.7,13.3,-5.6
"Las Vegas",724846,2,2009,3,10,4,36.212,-115.19,672,190,2.1,12.8,-5.6
"Las Vegas",724846,2,2009,3,10,5,36.212,-115.19,672,20,3.6,12.2,-7.8
"Las Vegas",724846,2,2009,3,10,6,36.212,-115.19,672,330,6.2,11.7,-10
"Las Vegas",724846,2,2009,3,10,7,36.212,-115.19,672,664.5,503.05,11.1,-10.6
"Las Vegas",724846,2,2009,3,10,8,36.212,-115.19,672,330,6.2,10.6,-10.6
"Las Vegas",724846,2,2009,3,10,9,36.212,-115.19,672,350,5.1,8.9,-10.6
"Las Vegas",724846,2,2009,3,10,10,36.212,-115.19,672,60,2.6,8.3,-10.6
"Las Vegas",724846,2,2009,3,10,11,36.212,-115.19,672,50,4.6,8.3,-11.7
"Las Vegas",724846,2,2009,3,10,12,36.212,-115.19,672,60,3.6,7.2,-12.2
"Las Vegas",724846,2,2009,3,10,13,36.212,-115.19,672,90,2.6,6.1,-12.8
"Las Vegas",724846,2,2009,3,10,14,36.212,-115.19,672,20,2.1,7.2,-12.8
"Las Vegas",724846,2,2009,3,10,15,36.212,-115.19,672,40,3.6,8.3,-12.8
"Las Vegas",724846,2,2009,3,10,16,36.212,-115.19,672,20,3.1,10,-13.9
"Las Vegas",724846,2,2009,3,10,17,36.212,-115.19,672,80,3.1,10.6,-14.4
"Las Vegas",724846,2,2009,3,10,18,36.212,-115.19,672,999,0,11.1,-14.4
"Las Vegas",724846,2,2009,3,10,19,36.212,-115.19,672,80,4.1,12.2,-14.4
"Las Vegas",724846,2,2009,3,10,20,36.212,-115.19,672,150,3.6,12.8,-14.4
"Las Vegas",724846,2,2009,3,10,21,36.212,-115.19,672,999,1.5,13.9,-15
"Las Vegas",724846,2,2009,3,10,22,36.212,-115.19,672,80,2.1,14.4,-17.2
"Las Vegas",724846,2,2009,3,10,23,36.212,-115.19,672,110,2.1,14.4,-16.7
"Las Vegas",724846,2,2009,3,11,0,36.212,-115.19,672,999,0,14.4,-16.7
"Las Vegas",724846,2,2009,3,11,1,36.212,-115.19,672,150,1.5,13.3,-16.1
"Las Vegas",724846,2,2009,3,11,2,36.212,-115.19,672,999,0,11.7,-15
"Las Vegas",724846,2,2009,3,11,3,36.212,-115.19,672,170,1.5,11.7,-15
"Las Vegas",724846,2,2009,3,11,4,36.212,-115.19,672,270,2.1,10,-11.7
"Las Vegas",724846,2,2009,3,11,5,36.212,-115.19,672,290,1.5,8.3,-10
"Las Vegas",724846,2,2009,3,11,6,36.212,-115.19,672,340,1.5,6.7,-9.4
"Las Vegas",724846,2,2009,3,11,7,36.212,-115.19,672,664.5,500.7,6.1,-10
"Las Vegas",724846,2,2009,3,11,8,36.212,-115.19,672,330,2.6,4.4,-10
"Las Vegas",724846,2,2009,3,11,9,36.212,-115.19,672,320,2.6,4.4,-9.4
"Las Vegas",724846,2,2009,3,11,10,36.212,-115.19,672,300,1.5,3.9,-9.4
"Las Vegas",724846,2,2009,3,11,11,36.212,-115.19,672,999,0,4.4,-8.9
"Las Vegas",724846,2,2009,3,11,12,36.212,-115.19,672,300,2.1,3.9,-10
"Las Vegas",724846,2,2009,3,11,13,36.212,-115.19,672,999,0,3.3,-10
"Las Vegas",724846,2,2009,3,11,14,36.212,-115.19,672,300,1.5,5,-10
"Las Vegas",724846,2,2009,3,11,15,36.212,-115.19,672,999,0,8.3,-10
"Las Vegas",724846,2,2009,3,11,16,36.212,-115.19,672,999,0,10,-10.6
"Las Vegas",724846,2,2009,3,11,17,36.212,-115.19,672,999,0,12.2,-13.3
"Las Vegas",724846,2,2009,3,11,18,36.212,-115.19,672,999,0,13.9,-15
"Las Vegas",724846,2,2009,3,11,19,36.212,-115.19,672,130,4.1,15.6,-13.3
"Las Vegas",724846,2,2009,3,11,20,36.212,-115.19,672,180,2.6,16.1,-12.2
"Las Vegas",724846,2,2009,3,11,21,36.212,-115.19,672,140,2.1,17.2,-11.1
"Las Vegas",724846,2,2009,3,11,22,36.212,-115.19,672,110,2.6,17.8,-10.6
"Las Vegas",724846,2,2009,3,11,23,36.212,-115.19,672,130,3.6,17.8,-10
"Las Vegas",724846,2,2009,3,12,0,36.212,-115.19,672,130,3.1,17.8,-9.4
"Las Vegas",724846,2,2009,3,12,1,36.212,-115.19,672,90,2.1,16.1,-8.9
"Las Vegas",724846,2,2009,3,12,2,36.212,-115.19,672,60,2.1,16.1,-7.8
"Las Vegas",724846,2,2009,3,12,3,36.212,-115.19,672,10,1.5,15,-6.7
"Las Vegas",724846,2,2009,3,12,4,36.212,-115.19,672,350,2.1,13.3,-6.1
"Las Vegas",724846,2,2009,3,12,5,36.212,-115.19,672,999,0,12.2,-5.6
"Las Vegas",724846,2,2009,3,12,6,36.212,-115.19,672,360,1.5,10.6,-5
"Las Vegas",724846,2,2009,3,12,7,36.212,-115.19,672,659.5,500.7,10.6,-5.6
"Las Vegas",724846,2,2009,3,12,8,36.212,-115.19,672,330,2.6,11.1,-6.7
"Las Vegas",724846,2,2009,3,12,9,36.212,-115.19,672,340,2.1,10.6,-7.2
"Las Vegas",724846,2,2009,3,12,10,36.212,-115.19,672,350,3.1,10.6,-8.3
"Las Vegas",724846,2,2009,3,12,11,36.212,-115.19,672,340,4.1,10.6,-8.9
"Las Vegas",724846,2,2009,3,12,12,36.212,-115.19,672,310,2.6,8.9,-6.7
"Las Vegas",724846,2,2009,3,12,13,36.212,-115.19,672,350,4.6,10,-7.8
"Las Vegas",724846,2,2009,3,12,14,36.212,-115.19,672,350,5.1,11.1,-9.4
"Las Vegas",724846,2,2009,3,12,15,36.212,-115.19,672,340,4.6,11.7,-8.3
"Las Vegas",724846,2,2009,3,12,16,36.212,-115.19,672,360,4.1,13.3,-8.9
"Las Vegas",724846,2,2009,3,12,17,36.212,-115.19,672,350,5.7,15,-8.9
"Las Vegas",724846,2,2009,3,12,18,36.212,-115.19,672,360,5.7,17.2,-8.9
"Las Vegas",724846,2,2009,3,12,19,36.212,-115.19,672,350,3.6,17.8,-8.9
"Las Vegas",724846,2,2009,3,12,20,36.212,-115.19,672,320,2.1,18.3,-8.9
"Las Vegas",724846,2,2009,3,12,21,36.212,-115.19,672,360,3.6,20,-8.3
"Las Vegas",724846,2,2009,3,12,22,36.212,-115.19,672,320,2.1,20,-7.2
"Las Vegas",724846,2,2009,3,12,23,36.212,-115.19,672,360,4.1,21.1,-9.4
"Las Vegas",724846,2,2009,3,13,0,36.212,-115.19,672,330,5.7,20,-10.6
"Las Vegas",724846,2,2009,3,13,1,36.212,-115.19,672,340,2.1,18.9,-11.1
"Las Vegas",724846,2,2009,3,13,2,36.212,-115.19,672,999,0,17.2,-11.7
"Las Vegas",724846,2,2009,3,13,3,36.212,-115.19,672,340,3.6,15.6,-11.1
"Las Vegas",724846,2,2009,3,13,4,36.212,-115.19,672,30,4.1,14.4,-12.2
"Las Vegas",724846,2,2009,3,13,5,36.212,-115.19,672,50,2.1,14.4,-7.2
"Las Vegas",724846,2,2009,3,13,6,36.212,-115.19,672,999,0,12.8,-7.2
"Las Vegas",724846,2,2009,3,13,7,36.212,-115.19,672,649.5,501.25,12.8,-7.8
"Las Vegas",724846,2,2009,3,13,8,36.212,-115.19,672,330,4.6,12.2,-9.4
"Las Vegas",724846,2,2009,3,13,9,36.212,-115.19,672,330,5.7,13.3,-8.9
"Las Vegas",724846,2,2009,3,13,10,36.212,-115.19,672,330,6.7,12.8,-9.4
"Las Vegas",724846,2,2009,3,13,11,36.212,-115.19,672,330,9.8,12.8,-9.4
"Las Vegas",724846,2,2009,3,13,12,36.212,-115.19,672,350,6.2,12.2,-10
"Las Vegas",724846,2,2009,3,13,13,36.212,-115.19,672,360,6.7,11.1,-9.4
"Las Vegas",724846,2,2009,3,13,14,36.212,-115.19,672,360,7.7,11.1,-10
"Las Vegas",724846,2,2009,3,13,15,36.212,-115.19,672,350,9.3,12.2,-10.6
"Las Vegas",724846,2,2009,3,13,16,36.212,-115.19,672,340,7.7,13.9,-11.7
"Las Vegas",724846,2,2009,3,13,17,36.212,-115.19,672,360,7.7,15.6,-11.7
"Las Vegas",724846,2,2009,3,13,18,36.212,-115.19,672,340,7.2,16.7,-12.2
"Las Vegas",724846,2,2009,3,13,19,36.212,-115.19,672,360,6.7,17.8,-13.3
"Las Vegas",724846,2,2009,3,13,20,36.212,-115.19,672,360,6.2,18.9,-13.9
"Las Vegas",724846,2,2009,3,13,21,36.212,-115.19,672,320,2.1,18.9,-14.4
"Las Vegas",724846,2,2009,3,13,22,36.212,-115.19,672,300,4.1,20.6,-15
"Las Vegas",724846,2,2009,3,13,23,36.212,-115.19,672,30,2.6,20.6,-14.4
"Las Vegas",724846,2,2009,3,14,0,36.212,-115.19,672,340,2.1,20,-14.4
"Las Vegas",724846,2,2009,3,14,1,36.212,-115.19,672,350,2.1,18.3,-13.9
"Las Vegas",724846,2,2009,3,14,2,36.212,-115.19,672,340,3.1,17.2,-12.8
"Las Vegas",724846,2,2009,3,14,3,36.212,-115.19,672,360,3.1,15,-12.8
"Las Vegas",724846,2,2009,3,14,4,36.212,-115.19,672,290,2.6,13.9,-12.2
"Las Vegas",724846,2,2009,3,14,5,36.212,-115.19,672,290,2.6,12.2,-10.6
"Las Vegas",724846,2,2009,3,14,6,36.212,-115.19,672,999,0,12.2,-11.7
"Las Vegas",724846,2,2009,3,14,7,36.212,-115.19,672,659.5,501,10.6,-11.1
"Las Vegas",724846,2,2009,3,14,8,36.212,-115.19,672,320,4.1,10,-13.3
"Las Vegas",724846,2,2009,3,14,9,36.212,-115.19,672,999,0,10.6,-12.8
"Las Vegas",724846,2,2009,3,14,10,36.212,-115.19,672,999,0,9.4,-11.7
"Las Vegas",724846,2,2009,3,14,11,36.212,-115.19,672,320,2.6,7.8,-11.1
"Las Vegas",724846,2,2009,3,14,12,36.212,-115.19,672,320,3.1,7.2,-10
"Las Vegas",724846,2,2009,3,14,13,36.212,-115.19,672,310,3.1,7.8,-12.8
"Las Vegas",724846,2,2009,3,14,14,36.212,-115.19,672,310,2.1,8.3,-11.7
"Las Vegas",724846,2,2009,3,14,15,36.212,-115.19,672,290,2.1,12.2,-11.1
"Las Vegas",724846,2,2009,3,14,16,36.212,-115.19,672,999,0,13.9,-13.9
"Las Vegas",724846,2,2009,3,14,17,36.212,-115.19,672,999,0,15,-11.7
"Las Vegas",724846,2,2009,3,14,18,36.212,-115.19,672,999,0,16.7,-13.3
"Las Vegas",724846,2,2009,3,14,19,36.212,-115.19,672,90,2.1,18.3,-14.4
"Las Vegas",724846,2,2009,3,14,20,36.212,-115.19,672,140,2.6,18.9,-14.4
