"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES","city"
720299,53966,2009,1,1,20,21,32.456,-96.913,217,190,7.7,17,4,9999.9,"Ennis"
720299,53966,2009,1,1,20,42,32.456,-96.913,217,200,8.2,17,4,9999.9,"Ennis"
720299,53966,2009,1,1,21,1,32.456,-96.913,217,200,7.7,18,4,9999.9,"Ennis"
720299,53966,2009,1,1,21,21,32.456,-96.913,217,190,7.2,18,4,9999.9,"Ennis"
720299,53966,2009,1,1,21,41,32.456,-96.913,217,180,7.7,18,5,9999.9,"Ennis"
720299,53966,2009,1,1,22,1,32.456,-96.913,217,170,7.2,18,5,9999.9,"Ennis"
720299,53966,2009,1,1,22,21,32.456,-96.913,217,180,6.2,18,5,9999.9,"Ennis"
720299,53966,2009,1,1,23,2,32.456,-96.913,217,180,5.7,18,6,9999.9,"Ennis"
720299,53966,2009,1,1,23,22,32.456,-96.913,217,180,5.1,17,6,9999.9,"Ennis"
720299,53966,2009,1,1,23,45,32.456,-96.913,217,170,4.1,16,6,9999.9,"Ennis"
720299,53966,2009,1,2,0,1,32.456,-96.913,217,170,4.1,15,6,9999.9,"Ennis"
720299,53966,2009,1,2,0,5,32.456,-96.913,217,170,4.6,16,6,9999.9,"Ennis"
720299,53966,2009,1,2,0,21,32.456,-96.913,217,170,5.1,15,6,9999.9,"Ennis"
720299,53966,2009,1,2,0,41,32.456,-96.913,217,170,4.6,15,8,9999.9,"Ennis"
720299,53966,2009,1,2,1,1,32.456,-96.913,217,170,5.1,15,9,9999.9,"Ennis"
720299,53966,2009,1,2,1,21,32.456,-96.913,217,170,4.6,15,10,9999.9,"Ennis"
720299,53966,2009,1,2,1,41,32.456,-96.913,217,170,4.6,14,10,9999.9,"Ennis"
720299,53966,2009,1,2,2,1,32.456,-96.913,217,170,4.6,13,10,9999.9,"Ennis"
720299,53966,2009,1,2,2,21,32.456,-96.913,217,160,4.1,13,10,9999.9,"Ennis"
720299,53966,2009,1,2,2,41,32.456,-96.913,217,160,5.1,13,10,9999.9,"Ennis"
720299,53966,2009,1,2,3,1,32.456,-96.913,217,160,4.6,12,10,9999.9,"Ennis"
720299,53966,2009,1,2,3,21,32.456,-96.913,217,160,5.1,12,11,9999.9,"Ennis"
720299,53966,2009,1,2,3,41,32.456,-96.913,217,160,4.1,12,11,9999.9,"Ennis"
720299,53966,2009,1,2,4,1,32.456,-96.913,217,160,3.6,12,11,9999.9,"Ennis"
720299,53966,2009,1,2,4,21,32.456,-96.913,217,160,3.6,12,11,9999.9,"Ennis"
720299,53966,2009,1,2,4,41,32.456,-96.913,217,160,3.6,11,11,9999.9,"Ennis"
720299,53966,2009,1,2,5,1,32.456,-96.913,217,160,3.1,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,5,21,32.456,-96.913,217,160,3.1,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,5,41,32.456,-96.913,217,160,3.6,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,6,1,32.456,-96.913,217,160,3.6,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,6,21,32.456,-96.913,217,160,3.1,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,6,41,32.456,-96.913,217,170,3.6,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,7,1,32.456,-96.913,217,170,4.1,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,7,21,32.456,-96.913,217,170,3.1,10,10,9999.9,"Ennis"
720299,53966,2009,1,2,7,41,32.456,-96.913,217,160,4.1,10,10,9999.9,"Ennis"
720299,53966,2009,1,2,8,1,32.456,-96.913,217,150,2.6,10,10,9999.9,"Ennis"
720299,53966,2009,1,2,8,21,32.456,-96.913,217,150,2.1,10,10,9999.9,"Ennis"
720299,53966,2009,1,2,8,41,32.456,-96.913,217,140,1.5,10,10,9999.9,"Ennis"
720299,53966,2009,1,2,9,1,32.456,-96.913,217,160,2.6,10,10,9999.9,"Ennis"
720299,53966,2009,1,2,9,21,32.456,-96.913,217,190,1.5,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,9,41,32.456,-96.913,217,190,3.1,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,10,1,32.456,-96.913,217,190,2.6,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,10,21,32.456,-96.913,217,210,2.6,11,10,9999.9,"Ennis"
720299,53966,2009,1,2,10,41,32.456,-96.913,217,200,2.6,10,9,9999.9,"Ennis"
720299,53966,2009,1,2,11,1,32.456,-96.913,217,170,1.5,9,9,9999.9,"Ennis"
720299,53966,2009,1,2,11,21,32.456,-96.913,217,180,2.1,9,8,9999.9,"Ennis"
720299,53966,2009,1,2,11,41,32.456,-96.913,217,180,2.1,8,8,9999.9,"Ennis"
720299,53966,2009,1,2,12,1,32.456,-96.913,217,170,2.1,8,8,9999.9,"Ennis"
720299,53966,2009,1,2,12,21,32.456,-96.913,217,160,2.1,8,8,9999.9,"Ennis"
720299,53966,2009,1,2,12,41,32.456,-96.913,217,160,2.6,7,7,9999.9,"Ennis"
720299,53966,2009,1,2,13,1,32.456,-96.913,217,160,1.5,7,7,9999.9,"Ennis"
720299,53966,2009,1,2,13,21,32.456,-96.913,217,160,2.1,7,7,9999.9,"Ennis"
720299,53966,2009,1,2,13,41,32.456,-96.913,217,999,0,7,7,9999.9,"Ennis"
720299,53966,2009,1,2,14,1,32.456,-96.913,217,140,2.1,7,7,9999.9,"Ennis"
720299,53966,2009,1,2,14,21,32.456,-96.913,217,150,2.6,8,8,9999.9,"Ennis"
720299,53966,2009,1,2,14,41,32.456,-96.913,217,170,2.6,9,9,9999.9,"Ennis"
720299,53966,2009,1,2,15,1,32.456,-96.913,217,170,2.1,9,9,9999.9,"Ennis"
720299,53966,2009,1,2,15,21,32.456,-96.913,217,170,2.6,10,10,9999.9,"Ennis"
720299,53966,2009,1,2,15,41,32.456,-96.913,217,160,2.1,11,11,9999.9,"Ennis"
720299,53966,2009,1,2,16,1,32.456,-96.913,217,150,2.1,12,12,9999.9,"Ennis"
720299,53966,2009,1,2,16,21,32.456,-96.913,217,220,4.6,15,12,9999.9,"Ennis"
720299,53966,2009,1,2,16,41,32.456,-96.913,217,200,4.1,16,11,9999.9,"Ennis"
720299,53966,2009,1,2,17,1,32.456,-96.913,217,210,4.1,17,10,9999.9,"Ennis"
720299,53966,2009,1,2,17,21,32.456,-96.913,217,210,3.1,18,10,9999.9,"Ennis"
720299,53966,2009,1,2,17,41,32.456,-96.913,217,220,3.6,18,10,9999.9,"Ennis"
720299,53966,2009,1,2,18,1,32.456,-96.913,217,200,3.6,19,9,9999.9,"Ennis"
720299,53966,2009,1,2,18,21,32.456,-96.913,217,200,4.6,20,9,9999.9,"Ennis"
720299,53966,2009,1,2,18,41,32.456,-96.913,217,180,4.1,20,9,9999.9,"Ennis"
720299,53966,2009,1,2,19,1,32.456,-96.913,217,210,3.6,21,8,9999.9,"Ennis"
720299,53966,2009,1,2,19,21,32.456,-96.913,217,160,3.1,22,9,9999.9,"Ennis"
720299,53966,2009,1,2,19,41,32.456,-96.913,217,180,4.1,22,8,9999.9,"Ennis"
720299,53966,2009,1,2,20,1,32.456,-96.913,217,170,3.6,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,20,21,32.456,-96.913,217,200,5.7,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,20,40,32.456,-96.913,217,170,3.6,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,21,1,32.456,-96.913,217,999,999.9,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,21,21,32.456,-96.913,217,180,5.7,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,21,41,32.456,-96.913,217,160,6.2,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,22,1,32.456,-96.913,217,160,5.7,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,22,21,32.456,-96.913,217,999,999.9,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,22,41,32.456,-96.913,217,170,6.2,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,23,1,32.456,-96.913,217,170,6.7,999.9,999.9,9999.9,"Ennis"
720299,53966,2009,1,2,23,21,32.456,-96.913,217,160,7.2,20,14,9999.9,"Ennis"
720299,53966,2009,1,2,23,41,32.456,-96.913,217,160,6.7,18,14,9999.9,"Ennis"
720299,53966,2009,1,3,0,1,32.456,-96.913,217,160,6.2,18,13,9999.9,"Ennis"
720299,53966,2009,1,3,0,21,32.456,-96.913,217,150,5.7,17,13,9999.9,"Ennis"
720299,53966,2009,1,3,0,41,32.456,-96.913,217,160,5.7,17,13,9999.9,"Ennis"
