"city","USAFID","rank","YR","M","D","HR","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT"
"Kano",610900,7,2014,3,4,9,13.781,8.9835,457.5,40,3.1,28,-3.75
"Kano",610900,7,2014,3,4,10,13.779,8.984,462,80,2.1,30,-4
"Kano",610900,7,2014,3,4,11,13.779,8.984,462,40,2.1,32,-3
"Kano",610900,7,2014,3,4,12,13.781,8.9835,457.5,360,2.1,33,-3.95
"Kano",610900,7,2014,3,4,13,13.779,8.984,462,80,1,34,-3
"Kano",610900,7,2014,3,4,14,13.779,8.984,462,999,0,35,-3
"Kano",610900,7,2014,3,4,15,13.781,8.9835,457.5,999,0,35.1,-1.1
"Kano",610900,7,2014,3,4,16,13.779,8.984,462,220,2.1,35,0
"Kano",610900,7,2014,3,4,17,13.779,8.984,462,220,2.1,34,3
"Kano",610900,7,2014,3,4,18,13.781,8.9835,457.5,999,0,32.75,3.8
"Kano",610900,7,2014,3,4,21,13.783,8.983,453,999,0,26,-0.2
"Kano",610900,7,2014,3,5,0,13.783,8.983,453,340,3.1,22.5,-0.2
"Kano",610900,7,2014,3,5,3,13.783,8.983,453,40,2.1,22.7,-0.5
"Kano",610900,7,2014,3,5,6,13.781,8.9835,457.5,999,0,19.85,-1.1
"Kano",610900,7,2014,3,5,7,13.779,8.984,462,20,2.1,24,-4
"Kano",610900,7,2014,3,5,8,13.779,8.984,462,20,3.1,27,-8
"Kano",610900,7,2014,3,5,9,13.781,8.9835,457.5,40,3.6,30.75,-8
"Kano",610900,7,2014,3,5,10,13.779,8.984,462,40,3.1,33,-8
"Kano",610900,7,2014,3,5,11,13.779,8.984,462,40,2.1,34,-5
"Kano",610900,7,2014,3,5,12,13.781,8.9835,457.5,60,3.6,36,-8
"Kano",610900,7,2014,3,5,13,13.779,8.984,462,80,3.1,37,-6
"Kano",610900,7,2014,3,5,14,13.779,8.984,462,80,3.1,36,-7
"Kano",610900,7,2014,3,5,15,13.781,8.9835,457.5,999,0,36.8,-1
"Kano",610900,7,2014,3,5,16,13.779,8.984,462,999,0,36,1
"Kano",610900,7,2014,3,5,17,13.779,8.984,462,999,0,35,1
"Kano",610900,7,2014,3,5,18,13.781,8.9835,457.5,999,0,32.8,3
"Kano",610900,7,2014,3,5,21,13.783,8.983,453,999,0,26.6,4.2
"Kano",610900,7,2014,3,6,0,13.783,8.983,453,999,0,22.5,-0.6
"Kano",610900,7,2014,3,6,3,13.783,8.983,453,999,0,20,3.6
"Kano",610900,7,2014,3,6,6,13.781,8.9835,457.5,999,0,19,2
"Kano",610900,7,2014,3,6,7,13.779,8.984,462,999,0,22,0
"Kano",610900,7,2014,3,6,8,13.779,8.984,462,80,3.1,28,-2
"Kano",610900,7,2014,3,6,9,13.781,8.9835,457.5,60,3.1,31.8,-6
"Kano",610900,7,2014,3,6,10,13.779,8.984,462,80,3.1,34,-8
"Kano",610900,7,2014,3,6,11,13.779,8.984,462,80,3.1,35,-6
"Kano",610900,7,2014,3,6,12,13.781,8.9835,457.5,200,3.1,36.8,-2
"Kano",610900,7,2014,3,6,13,13.779,8.984,462,300,3.1,37,-3
"Kano",610900,7,2014,3,6,14,13.779,8.984,462,999,0,38,3
"Kano",610900,7,2014,3,6,15,13.781,8.9835,457.5,280,2.1,37.2,-1.2
"Kano",610900,7,2014,3,6,16,13.779,8.984,462,999,0,37,1
"Kano",610900,7,2014,3,6,17,13.779,8.984,462,999,0,36,0
"Kano",610900,7,2014,3,6,18,13.781,8.9835,457.5,999,0,33.9,2.8
"Kano",610900,7,2014,3,6,21,13.783,8.983,453,280,3.1,28.8,2.9
"Kano",610900,7,2014,3,7,0,13.783,8.983,453,999,0,24,3
"Kano",610900,7,2014,3,7,3,13.783,8.983,453,999,0,21,2.1
"Kano",610900,7,2014,3,7,6,13.781,8.9835,457.5,340,4.1,22.1,-2.85
"Kano",610900,7,2014,3,7,7,13.779,8.984,462,340,5.1,25,-7
"Kano",610900,7,2014,3,7,8,13.779,8.984,462,340,4.1,29,-8
"Kano",610900,7,2014,3,7,9,13.781,8.9835,457.5,340,6.1,31.5,-8
"Kano",610900,7,2014,3,7,10,13.779,8.984,462,340,4.1,34,-8
"Kano",610900,7,2014,3,7,11,13.779,8.984,462,300,3.1,35,-8
"Kano",610900,7,2014,3,7,12,13.781,8.9835,457.5,300,3.1,36.8,-8
"Kano",610900,7,2014,3,7,13,13.779,8.984,462,300,3.1,37,-5
"Kano",610900,7,2014,3,7,14,13.779,8.984,462,300,2.1,38,-5
"Kano",610900,7,2014,3,7,15,13.781,8.9835,457.5,260,2.1,37.75,-5.9
"Kano",610900,7,2014,3,7,16,13.779,8.984,462,999,0,37,-5
"Kano",610900,7,2014,3,7,17,13.779,8.984,462,999,0,36,-7
"Kano",610900,7,2014,3,7,18,13.781,8.9835,457.5,999,0,33,-3.85
"Kano",610900,7,2014,3,7,21,13.783,8.983,453,300,2.1,28,-0.8
"Kano",610900,7,2014,3,8,0,13.783,8.983,453,320,2.1,26,-3.1
"Kano",610900,7,2014,3,8,3,13.783,8.983,453,320,4.1,25,-8
"Kano",610900,7,2014,3,8,6,13.781,8.9835,457.5,320,4.1,22.2,-8
"Kano",610900,7,2014,3,8,7,13.779,8.984,462,320,5.1,24,-8
"Kano",610900,7,2014,3,8,8,13.779,8.984,462,340,3.1,27,-7
"Kano",610900,7,2014,3,8,9,13.781,8.9835,457.5,320,4.1,30.75,-8
"Kano",610900,7,2014,3,8,10,13.779,8.984,462,320,5.1,33,-6
"Kano",610900,7,2014,3,8,11,13.779,8.984,462,300,5.1,34,-7
"Kano",610900,7,2014,3,8,12,13.781,8.9835,457.5,180,4.1,35.8,-7.75
"Kano",610900,7,2014,3,8,13,13.779,8.984,462,300,5.1,37,-8
"Kano",610900,7,2014,3,8,14,13.779,8.984,462,320,5.1,37,-8
"Kano",610900,7,2014,3,8,15,13.781,8.9835,457.5,300,4.1,36.75,-8
"Kano",610900,7,2014,3,8,16,13.779,8.984,462,280,5.1,36,-8
"Kano",610900,7,2014,3,8,17,13.779,8.984,462,280,5.1,35,-8
"Kano",610900,7,2014,3,8,18,13.781,8.9835,457.5,300,3.1,33.1,-6.75
"Kano",610900,7,2014,3,8,21,13.783,8.983,453,320,2.1,27,-5.2
"Kano",610900,7,2014,3,9,0,13.783,8.983,453,340,2.1,25,-8
"Kano",610900,7,2014,3,9,3,13.783,8.983,453,320,4.1,22.3,-7.4
"Kano",610900,7,2014,3,9,6,13.781,8.9835,457.5,360,5.1,21,-6
"Kano",610900,7,2014,3,9,8,13.779,8.984,462,340,5.1,23,-3
"Kano",610900,7,2014,3,9,9,13.781,8.9835,457.5,360,5.1,25.1,-5.85
"Kano",610900,7,2014,3,9,10,13.779,8.984,462,40,4.1,27,-5
"Kano",610900,7,2014,3,9,11,13.779,8.984,462,40,5.1,29,-7
"Kano",610900,7,2014,3,9,12,13.781,8.9835,457.5,20,4.1,30.2,-6.9
"Kano",610900,7,2014,3,9,13,13.779,8.984,462,60,5.1,32,-7
"Kano",610900,7,2014,3,9,14,13.779,8.984,462,60,5.1,32,-7
"Kano",610900,7,2014,3,9,15,13.779,8.984,462,280,4.1,32,-8
"Kano",610900,7,2014,3,9,16,13.779,8.984,462,320,3.1,31,-8
"Kano",610900,7,2014,3,9,17,13.779,8.984,462,300,4.1,30,-8
"Kano",610900,7,2014,3,9,18,13.781,8.9835,457.5,360,3.1,29.2,-8
"Kano",610900,7,2014,3,9,21,13.783,8.983,453,300,4.1,24,-5
"Kano",610900,7,2014,3,10,0,13.783,8.983,453,340,3.1,21.7,-6
"Kano",610900,7,2014,3,10,3,13.783,8.983,453,360,3.1,20,-8
"Kano",610900,7,2014,3,10,6,13.781,8.9835,457.5,360,1,17.75,-5.9
"Kano",610900,7,2014,3,10,7,13.779,8.984,462,320,2.1,20,-7
"Kano",610900,7,2014,3,10,8,13.779,8.984,462,360,3.1,23,-8
"Kano",610900,7,2014,3,10,9,13.781,8.9835,457.5,360,4.1,25.85,-8
"Kano",610900,7,2014,3,10,10,13.779,8.984,462,60,3.1,26,-8
"Kano",610900,7,2014,3,10,11,13.779,8.984,462,20,2.1,30,-2
"Kano",610900,7,2014,3,10,12,13.781,8.9835,457.5,40,3.1,31,-8
"Kano",610900,7,2014,3,10,13,13.779,8.984,462,360,2.1,32,-8
"Kano",610900,7,2014,3,10,14,13.779,8.984,462,360,2.1,33,-8
"Kano",610900,7,2014,3,10,15,13.781,8.9835,457.5,360,3.1,32.9,-8
"Kano",610900,7,2014,3,10,16,13.779,8.984,462,360,3.1,34,-8
"Kano",610900,7,2014,3,10,17,13.779,8.984,462,360,3.1,32,-8
"Kano",610900,7,2014,3,10,18,13.781,8.9835,457.5,360,2.1,30,-8
"Kano",610900,7,2014,3,10,21,13.783,8.983,453,360,3.1,25.6,-8
"Kano",610900,7,2014,3,11,0,13.783,8.983,453,360,3.1,22.2,-5
"Kano",610900,7,2014,3,11,3,13.783,8.983,453,360,3.1,20,-8
"Kano",610900,7,2014,3,11,6,13.781,8.9835,457.5,360,3.1,21,-8
"Kano",610900,7,2014,3,11,7,13.779,8.984,462,360,2.1,21,-8
"Kano",610900,7,2014,3,11,8,13.779,8.984,462,360,5.1,24,-8
"Kano",610900,7,2014,3,11,9,13.781,8.9835,457.5,360,5.1,26.8,-8
"Kano",610900,7,2014,3,11,10,13.779,8.984,462,360,5.1,30,-8
"Kano",610900,7,2014,3,11,11,13.779,8.984,462,360,4.1,32,-8
"Kano",610900,7,2014,3,11,12,13.781,8.9835,457.5,360,5.1,33.8,-8
"Kano",610900,7,2014,3,11,13,13.779,8.984,462,360,4.1,34,-8
"Kano",610900,7,2014,3,11,14,13.779,8.984,462,40,3.1,34,-8
"Kano",610900,7,2014,3,11,15,13.781,8.9835,457.5,40,2.1,33.1,-5.9
"Kano",610900,7,2014,3,11,16,13.779,8.984,462,20,3.1,33,-7
"Kano",610900,7,2014,3,11,17,13.779,8.984,462,100,2.1,31,-5
"Kano",610900,7,2014,3,11,18,13.781,8.9835,457.5,360,2.1,30.1,-8
"Kano",610900,7,2014,3,11,21,13.783,8.983,453,360,2.1,26,-8
"Kano",610900,7,2014,3,12,0,13.783,8.983,453,999,0,21.8,-8
"Kano",610900,7,2014,3,12,3,13.783,8.983,453,360,2.1,21.2,-6
"Kano",610900,7,2014,3,12,6,13.781,8.9835,457.5,360,4.1,21.8,-8
"Kano",610900,7,2014,3,12,7,13.779,8.984,462,360,4.1,24,-8
"Kano",610900,7,2014,3,12,8,13.779,8.984,462,20,3.1,25,-8
"Kano",610900,7,2014,3,12,9,13.781,8.9835,457.5,20,5.1,29,-8
"Kano",610900,7,2014,3,12,10,13.779,8.984,462,20,5.1,31,-6
"Kano",610900,7,2014,3,12,11,13.779,8.984,462,360,4.1,32,-7
"Kano",610900,7,2014,3,12,12,13.781,8.9835,457.5,40,4.1,33.1,-8
"Kano",610900,7,2014,3,12,13,13.779,8.984,462,40,3.1,34,-8
"Kano",610900,7,2014,3,12,14,13.779,8.984,462,60,4.1,34,-8
"Kano",610900,7,2014,3,12,15,13.781,8.9835,457.5,360,2.1,33.85,-8
"Kano",610900,7,2014,3,12,16,13.779,8.984,462,360,4.1,34,-8
"Kano",610900,7,2014,3,12,17,13.779,8.984,462,40,4.1,33,-8
"Kano",610900,7,2014,3,12,18,13.781,8.9835,457.5,20,3.1,31,-8
"Kano",610900,7,2014,3,12,21,13.783,8.983,453,360,2.1,26,-6
"Kano",610900,7,2014,3,13,0,13.783,8.983,453,360,2.1,24.1,-7.3
"Kano",610900,7,2014,3,13,3,13.783,8.983,453,40,2.1,23,-6.2
"Kano",610900,7,2014,3,13,6,13.781,8.9835,457.5,40,3.1,22.15,-7
"Kano",610900,7,2014,3,13,7,13.779,8.984,462,20,3.1,23,-6
"Kano",610900,7,2014,3,13,8,13.779,8.984,462,40,5.1,26,-8
"Kano",610900,7,2014,3,13,9,13.781,8.9835,457.5,60,7.2,28.8,-8
"Kano",610900,7,2014,3,13,10,13.779,8.984,462,60,6.2,31,-8
"Kano",610900,7,2014,3,13,11,13.779,8.984,462,80,5.1,33,-8
"Kano",610900,7,2014,3,13,12,13.781,8.9835,457.5,40,4.1,34.8,-8
"Kano",610900,7,2014,3,13,13,13.779,8.984,462,40,4.1,36,-8
"Kano",610900,7,2014,3,13,14,13.779,8.984,462,360,4.1,36,-8
"Kano",610900,7,2014,3,13,15,13.781,8.9835,457.5,60,2.1,35.75,-7.1
"Kano",610900,7,2014,3,13,16,13.779,8.984,462,60,3.1,35,-8
"Kano",610900,7,2014,3,13,17,13.779,8.984,462,60,3.1,34,-8
"Kano",610900,7,2014,3,13,18,13.781,8.9835,457.5,40,2.1,33,-5
"Kano",610900,7,2014,3,13,21,13.783,8.983,453,360,2.1,26,-0.2
"Kano",610900,7,2014,3,14,0,13.783,8.983,453,340,2.1,24.5,-0.9
"Kano",610900,7,2014,3,14,3,13.783,8.983,453,20,2.1,25.1,-7.1
"Kano",610900,7,2014,3,14,6,13.781,8.9835,457.5,20,3.1,24.15,-8
"Kano",610900,7,2014,3,14,7,13.779,8.984,462,20,5.1,26,-8
"Kano",610900,7,2014,3,14,8,13.779,8.984,462,40,4.1,28,-8
"Kano",610900,7,2014,3,14,9,13.781,8.9835,457.5,60,4.1,30,-8
"Kano",610900,7,2014,3,14,10,13.779,8.984,462,40,4.1,33,-6
"Kano",610900,7,2014,3,14,11,13.779,8.984,462,40,4.1,34,-8
"Kano",610900,7,2014,3,14,12,13.781,8.9835,457.5,60,4.1,36.75,-8
"Kano",610900,7,2014,3,14,13,13.779,8.984,462,60,4.1,38,-8
"Kano",610900,7,2014,3,14,14,13.779,8.984,462,80,5.1,38,-6
"Kano",610900,7,2014,3,14,15,13.781,8.9835,457.5,80,4.1,37.1,-8
"Kano",610900,7,2014,3,14,16,13.779,8.984,462,60,3.1,37,-6
"Kano",610900,7,2014,3,14,17,13.779,8.984,462,40,3.1,36,-7
"Kano",610900,7,2014,3,14,18,13.781,8.9835,457.5,40,2.1,34.8,-5
"Kano",610900,7,2014,3,14,21,13.783,8.983,453,360,3.1,29.6,-1
"Kano",610900,7,2014,3,15,0,13.783,8.983,453,320,2.1,27,0
"Kano",610900,7,2014,3,15,3,13.783,8.983,453,360,3.1,25.2,-1
"Kano",610900,7,2014,3,15,6,13.781,8.9835,457.5,360,3.1,26,-6
"Kano",610900,7,2014,3,15,7,13.779,8.984,462,360,3.1,27,-7
"Kano",610900,7,2014,3,15,8,13.779,8.984,462,360,5.1,30,-8
"Kano",610900,7,2014,3,15,9,13.781,8.9835,457.5,60,7.2,32.8,-8
"Kano",610900,7,2014,3,15,10,13.779,8.984,462,60,6.2,35,-5
"Kano",610900,7,2014,3,15,11,13.779,8.984,462,40,6.2,37,-8
"Kano",610900,7,2014,3,15,12,13.781,8.9835,457.5,40,5.1,38,-7
"Kano",610900,7,2014,3,15,13,13.779,8.984,462,40,4.1,38,-5
"Kano",610900,7,2014,3,15,14,13.779,8.984,462,40,2.1,38,-2
"Kano",610900,7,2014,3,15,15,13.781,8.9835,457.5,80,2.1,38.75,-1.2
"Kano",610900,7,2014,3,15,16,13.779,8.984,462,40,2.1,38,-1
"Kano",610900,7,2014,3,15,17,13.779,8.984,462,360,2.1,37,1
"Kano",610900,7,2014,3,15,18,13.781,8.9835,457.5,40,2.1,35,3.15
"Kano",610900,7,2014,3,15,21,13.783,8.983,453,360,2.1,31,1.4
"Kano",610900,7,2014,3,16,0,13.783,8.983,453,320,2.1,28.6,1.2
"Kano",610900,7,2014,3,16,3,13.783,8.983,453,360,3.1,27,0
"Kano",610900,7,2014,3,16,6,13.781,8.9835,457.5,360,2.1,26,-4
"Kano",610900,7,2014,3,16,7,13.779,8.984,462,360,2.1,28,-4
"Kano",610900,7,2014,3,16,8,13.779,8.984,462,340,4.1,32,-7
"Kano",610900,7,2014,3,16,9,13.781,8.9835,457.5,20,4.1,34,-6.8
"Kano",610900,7,2014,3,16,10,13.779,8.984,462,40,3.1,36,-5
"Kano",610900,7,2014,3,16,11,13.779,8.984,462,60,3.1,38,-5
"Kano",610900,7,2014,3,16,12,13.781,8.9835,457.5,60,2.05,38.5,-2
"Kano",610900,7,2014,3,16,13,13.779,8.984,462,40,2.1,39,-1
"Kano",610900,7,2014,3,16,14,13.779,8.984,462,999,0,40,-2
"Kano",610900,7,2014,3,16,15,13.781,8.9835,457.5,360,1,39.85,-2.8
"Kano",610900,7,2014,3,16,16,13.779,8.984,462,20,1,39,-5
"Kano",610900,7,2014,3,16,17,13.779,8.984,462,999,0,38,3
"Kano",610900,7,2014,3,16,18,13.781,8.9835,457.5,999,0,36,-1.9
"Kano",610900,7,2014,3,16,21,13.783,8.983,453,320,2.1,30.8,1.4
"Kano",610900,7,2014,3,17,0,13.783,8.983,453,360,2.1,26.2,2
"Kano",610900,7,2014,3,17,3,13.783,8.983,453,999,0,24.6,0.1
"Kano",610900,7,2014,3,17,6,13.781,8.9835,457.5,360,2.1,25,0.1
"Kano",610900,7,2014,3,17,7,13.779,8.984,462,360,2.1,28,-3
"Kano",610900,7,2014,3,17,9,13.781,8.9835,457.5,40,3.1,35,-8
"Kano",610900,7,2014,3,17,10,13.779,8.984,462,60,4.1,36,-8
"Kano",610900,7,2014,3,17,11,13.779,8.984,462,80,3.1,37,-7
"Kano",610900,7,2014,3,17,12,13.781,8.9835,457.5,80,3.1,38,-3
"Kano",610900,7,2014,3,17,13,13.779,8.984,462,999,0,39,-2
"Kano",610900,7,2014,3,17,14,13.779,8.984,462,140,2.1,39,5
"Kano",610900,7,2014,3,17,15,13.781,8.9835,457.5,999,0,39.75,-4.2
"Kano",610900,7,2014,3,17,16,13.779,8.984,462,999,0,39,-2
"Kano",610900,7,2014,3,17,17,13.779,8.984,462,999,0,38,1
"Kano",610900,7,2014,3,17,18,13.781,8.9835,457.5,999,0,35.9,3.8
"Kano",610900,7,2014,3,17,21,13.783,8.983,453,999,0,31.2,4.7
"Kano",610900,7,2014,3,18,0,13.783,8.983,453,360,2.1,30.5,-2.8
"Kano",610900,7,2014,3,18,3,13.783,8.983,453,340,3.1,27,-5.2
"Kano",610900,7,2014,3,18,6,13.781,8.9835,457.5,320,3.1,25,-3.2
"Kano",610900,7,2014,3,18,7,13.779,8.984,462,360,4.1,27,-5
"Kano",610900,7,2014,3,18,8,13.779,8.984,462,360,4.1,29,-8
"Kano",610900,7,2014,3,18,9,13.781,8.9835,457.5,360,5.1,31,-7
"Kano",610900,7,2014,3,18,10,13.779,8.984,462,80,6.2,33,-6
"Kano",610900,7,2014,3,18,11,13.779,8.984,462,360,6.2,35,-6
"Kano",610900,7,2014,3,18,12,13.781,8.9835,457.5,360,6.2,36.8,-7.9
"Kano",610900,7,2014,3,18,13,13.779,8.984,462,360,6.2,37,-6
"Kano",610900,7,2014,3,18,14,13.779,8.984,462,20,4.1,38,-6
"Kano",610900,7,2014,3,18,15,13.781,8.9835,457.5,360,3.1,38,-7
"Kano",610900,7,2014,3,18,16,13.779,8.984,462,360,4.1,36,-5
"Kano",610900,7,2014,3,18,17,13.779,8.984,462,360,4.1,35,-7
"Kano",610900,7,2014,3,18,18,13.781,8.9835,457.5,360,4.1,34.75,-5
"Kano",610900,7,2014,3,18,21,13.783,8.983,453,320,3.1,29,0.6
"Kano",610900,7,2014,3,19,0,13.783,8.983,453,360,3.1,28,-1.7
"Kano",610900,7,2014,3,19,6,13.781,8.9835,457.5,360,3.1,24.75,-5.8
"Kano",610900,7,2014,3,19,7,13.779,8.984,462,340,5.1,25,-7
"Kano",610900,7,2014,3,19,8,13.779,8.984,462,360,4.1,27,-7
"Kano",610900,7,2014,3,19,9,13.781,8.9835,457.5,360,4.1,29,-6
"Kano",610900,7,2014,3,19,10,13.779,8.984,462,360,4.1,32,-6
"Kano",610900,7,2014,3,19,11,13.779,8.984,462,360,4.1,34,-7
"Kano",610900,7,2014,3,19,12,13.779,8.984,462,360,4.1,34,-5
"Kano",610900,7,2014,3,19,13,13.779,8.984,462,360,5.1,36,-5
"Kano",610900,7,2014,3,19,14,13.779,8.984,462,40,4.1,36,-5
"Kano",610900,7,2014,3,19,15,13.781,8.9835,457.5,40,4.1,36,-5
"Kano",610900,7,2014,3,19,16,13.779,8.984,462,40,3.1,37,-6
"Kano",610900,7,2014,3,19,17,13.779,8.984,462,40,4.1,35,-4
"Kano",610900,7,2014,3,19,18,13.781,8.9835,457.5,40,4.1,34,-4
"Kano",610900,7,2014,3,19,21,13.783,8.983,453,360,4.1,30.6,-4
"Kano",610900,7,2014,3,20,0,13.783,8.983,453,360,4.1,29,-8
"Kano",610900,7,2014,3,20,3,13.783,8.983,453,360,3.1,24,-0.8
"Kano",610900,7,2014,3,20,6,13.781,8.9835,457.5,999,0,20.75,1.1
"Kano",610900,7,2014,3,20,7,13.779,8.984,462,999,0,23,1
"Kano",610900,7,2014,3,20,8,13.779,8.984,462,80,5.1,27,-4
"Kano",610900,7,2014,3,20,9,13.781,8.9835,457.5,360,6.2,28.2,-5.1
"Kano",610900,7,2014,3,20,10,13.779,8.984,462,80,6.2,31,-7
"Kano",610900,7,2014,3,20,11,13.779,8.984,462,60,4.1,33,-8
"Kano",610900,7,2014,3,20,12,13.781,8.9835,457.5,360,4.1,34,-6
"Kano",610900,7,2014,3,20,13,13.779,8.984,462,20,3.1,35,-5
"Kano",610900,7,2014,3,20,14,13.779,8.984,462,360,3.1,36,-6
"Kano",610900,7,2014,3,20,15,13.781,8.9835,457.5,20,3.1,36.1,-5.9
"Kano",610900,7,2014,3,20,16,13.779,8.984,462,360,3.1,37,-6
"Kano",610900,7,2014,3,20,17,13.779,8.984,462,40,3.1,35,-4
"Kano",610900,7,2014,3,20,18,13.781,8.9835,457.5,999,0,33.1,1.1
"Kano",610900,7,2014,3,20,21,13.783,8.983,453,40,2.1,29.2,2.6
"Kano",610900,7,2014,3,21,0,13.783,8.983,453,999,0,25,4.4
"Kano",610900,7,2014,3,21,3,13.783,8.983,453,999,0,24,1
"Kano",610900,7,2014,3,21,6,13.781,8.9835,457.5,20,2.1,23,-1
"Kano",610900,7,2014,3,21,7,13.779,8.984,462,40,2.1,25,-3
"Kano",610900,7,2014,3,21,8,13.779,8.984,462,60,3.1,28,-4
"Kano",610900,7,2014,3,21,9,13.781,8.9835,457.5,80,4.1,30,-4.85
"Kano",610900,7,2014,3,21,10,13.779,8.984,462,60,4.1,33,-5
"Kano",610900,7,2014,3,21,11,13.779,8.984,462,60,5.1,34,-6
"Kano",610900,7,2014,3,21,12,13.781,8.9835,457.5,80,4.1,35,-6
"Kano",610900,7,2014,3,21,13,13.779,8.984,462,80,4.1,36,-6
"Kano",610900,7,2014,3,21,14,13.779,8.984,462,80,2.1,37,-6
"Kano",610900,7,2014,3,21,15,13.781,8.9835,457.5,80,2.1,37.75,-5.9
"Kano",610900,7,2014,3,21,16,13.779,8.984,462,40,2.1,35,-7
"Kano",610900,7,2014,3,21,17,13.779,8.984,462,80,2.1,36,-4
"Kano",610900,7,2014,3,21,18,13.781,8.9835,457.5,60,1,33.9,-0.85
"Kano",610900,7,2014,3,21,21,13.783,8.983,453,20,2.1,29.5,1
"Kano",610900,7,2014,3,22,0,13.783,8.983,453,999,0,24.2,4.1
"Kano",610900,7,2014,3,22,3,13.783,8.983,453,999,0,23.2,2.3
"Kano",610900,7,2014,3,22,6,13.781,8.9835,457.5,40,2.1,23.85,-1.2
"Kano",610900,7,2014,3,22,7,13.779,8.984,462,40,3.1,27,-3
"Kano",610900,7,2014,3,22,8,13.779,8.984,462,60,4.1,31,-7
"Kano",610900,7,2014,3,22,9,13.781,8.9835,457.5,60,5.1,33,-7.05
"Kano",610900,7,2014,3,22,10,13.779,8.984,462,60,6.2,35,-8
"Kano",610900,7,2014,3,22,11,13.779,8.984,462,80,4.1,37,-3
"Kano",610900,7,2014,3,22,12,13.781,8.9835,457.5,80,4.1,38.8,-5
"Kano",610900,7,2014,3,22,14,13.779,8.984,462,80,2.1,40,-3
"Kano",610900,7,2014,3,22,15,13.781,8.9835,457.5,999,0,40,-0.5
"Kano",610900,7,2014,3,22,16,13.779,8.984,462,999,0,40,0
"Kano",610900,7,2014,3,22,17,13.779,8.984,462,999,0,39,4
"Kano",610900,7,2014,3,22,18,13.781,8.9835,457.5,999,0,36.1,6.95
"Kano",610900,7,2014,3,22,21,13.783,8.983,453,999,0,31,5
"Kano",610900,7,2014,3,23,0,13.783,8.983,453,999,0,27,6.2
"Kano",610900,7,2014,3,23,3,13.783,8.983,453,999,0,25.4,3.7
"Kano",610900,7,2014,3,23,6,13.781,8.9835,457.5,999,0,23.9,3.2
"Kano",610900,7,2014,3,23,8,13.779,8.984,462,180,3.1,30,-2
"Kano",610900,7,2014,3,23,9,13.781,8.9835,457.5,180,4.1,35,-1
"Kano",610900,7,2014,3,23,10,13.779,8.984,462,180,3.1,38,-1
"Kano",610900,7,2014,3,23,12,13.781,8.9835,457.5,160,4.1,40,3.1
"Kano",610900,7,2014,3,23,13,13.779,8.984,462,160,3.1,40,8
"Kano",610900,7,2014,3,23,14,13.779,8.984,462,140,6.2,40,8
"Kano",610900,7,2014,3,23,15,13.781,8.9835,457.5,140,4.1,40.1,4.1
"Kano",610900,7,2014,3,23,16,13.779,8.984,462,200,4.1,40,7
"Kano",610900,7,2014,3,23,17,13.779,8.984,462,220,2.1,39,7
"Kano",610900,7,2014,3,23,18,13.781,8.9835,457.5,200,2.1,37.8,11.8
"Kano",610900,7,2014,3,23,21,13.783,8.983,453,999,0,35,10.6
"Kano",610900,7,2014,3,24,0,13.783,8.983,453,999,0,28,7.2
"Kano",610900,7,2014,3,24,3,13.783,8.983,453,260,3.1,27.5,4.6
"Kano",610900,7,2014,3,24,6,13.781,8.9835,457.5,280,2.1,25.75,2.1
"Kano",610900,7,2014,3,24,7,13.779,8.984,462,280,3.1,27,0
"Kano",610900,7,2014,3,24,8,13.779,8.984,462,320,5.1,31,-7
"Kano",610900,7,2014,3,24,9,13.781,8.9835,457.5,320,6.2,34.2,-8
"Kano",610900,7,2014,3,24,10,13.779,8.984,462,320,6.2,36,-8
"Kano",610900,7,2014,3,24,11,13.779,8.984,462,320,5.1,38,-8
"Kano",610900,7,2014,3,24,12,13.781,8.9835,457.5,320,5.1,39,-8
"Kano",610900,7,2014,3,24,13,13.779,8.984,462,320,4.1,40,-8
"Kano",610900,7,2014,3,24,14,13.779,8.984,462,320,4.1,40,-8
"Kano",610900,7,2014,3,24,15,13.781,8.9835,457.5,320,2.1,40.75,-6.85
"Kano",610900,7,2014,3,24,16,13.779,8.984,462,999,0,40,-5
"Kano",610900,7,2014,3,24,17,13.779,8.984,462,999,0,39,-3
"Kano",610900,7,2014,3,24,18,13.781,8.9835,457.5,999,0,36.8,-0.05
"Kano",610900,7,2014,3,24,21,13.783,8.983,453,280,2.1,32,1.8
"Kano",610900,7,2014,3,25,0,13.783,8.983,453,280,5.1,28.6,-0.2
"Kano",610900,7,2014,3,25,3,13.783,8.983,453,280,3.1,28,-1.8
"Kano",610900,7,2014,3,25,6,13.781,8.9835,457.5,320,5.1,27.8,-8
"Kano",610900,7,2014,3,25,7,13.779,8.984,462,320,5.1,29,-7
"Kano",610900,7,2014,3,25,8,13.779,8.984,462,300,2.1,32,-6
"Kano",610900,7,2014,3,25,9,13.781,8.9835,457.5,300,2.1,34.15,-7.2
"Kano",610900,7,2014,3,25,10,13.779,8.984,462,320,3.1,38,-8
"Kano",610900,7,2014,3,25,11,13.779,8.984,462,340,3.1,40,-8
"Kano",610900,7,2014,3,25,12,13.781,8.9835,457.5,360,2.1,41,-6.85
"Kano",610900,7,2014,3,25,13,13.779,8.984,462,280,3.1,41,-6
