"city","USAFID","rank","YR","M","D","HR","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT"
"Chandigarh",421010,6,2011,1,1,0,30.333,76.467,251,999,0,9,9
"Chandigarh",421010,6,2011,1,1,3,30.333,76.467,251,270,1,9,9
"Chandigarh",421010,6,2011,1,1,6,30.333,76.467,251,999,0,10.4,9.2
"Chandigarh",421010,6,2011,1,1,9,30.333,76.467,251,999,0,12.6,10.3
"Chandigarh",421010,6,2011,1,1,12,30.333,76.467,251,270,1,12.2,11.8
"Chandigarh",421010,6,2011,1,1,15,30.333,76.467,251,270,1,10.6,9.8
"Chandigarh",421010,6,2011,1,1,18,30.333,76.467,251,50,1.5,10,9.6
"Chandigarh",421010,6,2011,1,1,21,30.333,76.467,251,999,2.1,9.6,8.8
"Chandigarh",421010,6,2011,1,2,0,30.333,76.467,251,270,1,9.4,9
"Chandigarh",421010,6,2011,1,2,3,30.333,76.467,251,320,1,10.2,9.8
"Chandigarh",421010,6,2011,1,2,6,30.333,76.467,251,999,0,10.6,10.2
"Chandigarh",421010,6,2011,1,2,9,30.333,76.467,251,999,0,11.2,10.8
"Chandigarh",421010,6,2011,1,2,12,30.333,76.467,251,999,0,11,11
"Chandigarh",421010,6,2011,1,2,15,30.333,76.467,251,999,0,10.5,9.9
"Chandigarh",421010,6,2011,1,2,18,30.333,76.467,251,999,0,10.2,10.2
"Chandigarh",421010,6,2011,1,2,21,30.333,76.467,251,999,0,9.7,9.7
"Chandigarh",421010,6,2011,1,3,0,30.333,76.467,251,999,0,9,9
"Chandigarh",421010,6,2011,1,3,3,30.333,76.467,251,999,0,9,9
"Chandigarh",421010,6,2011,1,3,6,30.333,76.467,251,999,0,11,9
"Chandigarh",421010,6,2011,1,3,9,30.333,76.467,251,270,1,13,5.8
"Chandigarh",421010,6,2011,1,3,12,30.333,76.467,251,999,0,10,7.9
"Chandigarh",421010,6,2011,1,3,15,30.333,76.467,251,999,0,7.6,6.3
"Chandigarh",421010,6,2011,1,3,18,30.333,76.467,251,999,0,7.4,6.1
"Chandigarh",421010,6,2011,1,3,21,30.333,76.467,251,999,0,7.6,6.3
"Chandigarh",421010,6,2011,1,4,0,30.333,76.467,251,999,0,7.8,5.6
"Chandigarh",421010,6,2011,1,4,3,30.333,76.467,251,999,0,7.6,5.4
"Chandigarh",421010,6,2011,1,4,6,30.333,76.467,251,999,0,9.6,5.2
"Chandigarh",421010,6,2011,1,4,9,30.333,76.467,251,999,0,11.4,6.3
"Chandigarh",421010,6,2011,1,4,12,30.333,76.467,251,270,1,10.4,7
"Chandigarh",421010,6,2011,1,4,15,30.333,76.467,251,999,0,8,7.1
"Chandigarh",421010,6,2011,1,4,18,30.333,76.467,251,999,0,6.4,5.5
"Chandigarh",421010,6,2011,1,4,21,30.333,76.467,251,999,0,5.8,4.9
"Chandigarh",421010,6,2011,1,5,0,30.333,76.467,251,999,0,5,5
"Chandigarh",421010,6,2011,1,5,3,30.333,76.467,251,999,0,5.8,5.8
"Chandigarh",421010,6,2011,1,5,6,30.333,76.467,251,999,0,7.6,5.4
"Chandigarh",421010,6,2011,1,5,9,30.333,76.467,251,999,0,10.2,6.4
"Chandigarh",421010,6,2011,1,5,12,30.333,76.467,251,999,0,9.2,8
"Chandigarh",421010,6,2011,1,5,15,30.333,76.467,251,320,1,8.6,7.3
"Chandigarh",421010,6,2011,1,5,18,30.333,76.467,251,320,1,6.6,4.3
"Chandigarh",421010,6,2011,1,5,21,30.333,76.467,251,320,1,5.4,3.5
"Chandigarh",421010,6,2011,1,6,0,30.333,76.467,251,320,1,5,4.1
"Chandigarh",421010,6,2011,1,6,3,30.333,76.467,251,999,0,5,5
"Chandigarh",421010,6,2011,1,6,6,30.333,76.467,251,999,0,6,5.1
"Chandigarh",421010,6,2011,1,6,9,30.333,76.467,251,360,1,6.6,5.2
"Chandigarh",421010,6,2011,1,6,12,30.333,76.467,251,999,0,6.6,5.2
"Chandigarh",421010,6,2011,1,6,15,30.333,76.467,251,270,1,5.4,4.9
"Chandigarh",421010,6,2011,1,6,18,30.333,76.467,251,50,1,4.7,4.7
"Chandigarh",421010,6,2011,1,6,21,30.333,76.467,251,999,0,4.2,4.2
"Chandigarh",421010,6,2011,1,7,0,30.333,76.467,251,999,0,3.6,3.6
"Chandigarh",421010,6,2011,1,7,3,30.333,76.467,251,999,0,3.6,3.6
"Chandigarh",421010,6,2011,1,7,6,30.333,76.467,251,999,0,4.6,4.6
"Chandigarh",421010,6,2011,1,7,9,30.333,76.467,251,999,0,8.6,5
"Chandigarh",421010,6,2011,1,7,12,30.333,76.467,251,999,0,9.4,6.4
"Chandigarh",421010,6,2011,1,7,15,30.333,76.467,251,999,0,7,5.7
"Chandigarh",421010,6,2011,1,7,18,30.333,76.467,251,50,0.5,6,5.6
"Chandigarh",421010,6,2011,1,7,21,30.333,76.467,251,999,0,5.2,4.7
"Chandigarh",421010,6,2011,1,8,0,30.333,76.467,251,999,0,4.6,4.1
"Chandigarh",421010,6,2011,1,8,3,30.333,76.467,251,999,0,4,3
"Chandigarh",421010,6,2011,1,8,6,30.333,76.467,251,999,0,6.5,4.5
"Chandigarh",421010,6,2011,1,8,9,30.333,76.467,251,999,0,10.4,6.1
"Chandigarh",421010,6,2011,1,8,12,30.333,76.467,251,999,0,10.4,7.5
"Chandigarh",421010,6,2011,1,8,15,30.333,76.467,251,999,0,6.6,5.7
"Chandigarh",421010,6,2011,1,8,18,30.333,76.467,251,999,0,5,5
"Chandigarh",421010,6,2011,1,8,21,30.333,76.467,251,999,0,4.4,4.4
"Chandigarh",421010,6,2011,1,9,0,30.333,76.467,251,999,0,4.4,4.4
"Chandigarh",421010,6,2011,1,9,3,30.333,76.467,251,999,0,5.4,5.4
"Chandigarh",421010,6,2011,1,9,6,30.333,76.467,251,999,0,6.3,6.3
"Chandigarh",421010,6,2011,1,9,9,30.333,76.467,251,999,0,7.6,6.7
"Chandigarh",421010,6,2011,1,9,12,30.333,76.467,251,999,0,8.2,7.4
"Chandigarh",421010,6,2011,1,9,15,30.333,76.467,251,999,0,7.4,4.2
"Chandigarh",421010,6,2011,1,9,18,30.333,76.467,251,999,0,6,5.1
"Chandigarh",421010,6,2011,1,9,21,30.333,76.467,251,999,0,5.2,4.3
"Chandigarh",421010,6,2011,1,10,0,30.333,76.467,251,320,1.5,5.2,4.3
"Chandigarh",421010,6,2011,1,10,3,30.333,76.467,251,320,0.5,5.4,5.4
"Chandigarh",421010,6,2011,1,10,6,30.333,76.467,251,320,0.5,6.6,5.7
"Chandigarh",421010,6,2011,1,10,9,30.333,76.467,251,270,1.5,9.6,6.2
"Chandigarh",421010,6,2011,1,10,12,30.333,76.467,251,270,1,10.6,8.6
"Chandigarh",421010,6,2011,1,10,15,30.333,76.467,251,999,0,7.7,7.5
"Chandigarh",421010,6,2011,1,10,18,30.333,76.467,251,270,1,6.4,6.4
"Chandigarh",421010,6,2011,1,10,21,30.333,76.467,251,999,0,6.7,6.7
"Chandigarh",421010,6,2011,1,11,0,30.333,76.467,251,270,1,6.3,6.3
"Chandigarh",421010,6,2011,1,11,3,30.333,76.467,251,270,1,5.4,5.4
"Chandigarh",421010,6,2011,1,11,6,30.333,76.467,251,999,0,12,7.9
"Chandigarh",421010,6,2011,1,11,9,30.333,76.467,251,270,1,17.6,6.3
"Chandigarh",421010,6,2011,1,11,12,30.333,76.467,251,270,1,14.6,8.3
"Chandigarh",421010,6,2011,1,11,15,30.333,76.467,251,999,0,10.2,7.7
"Chandigarh",421010,6,2011,1,11,18,30.333,76.467,251,999,0,7.6,7.7
"Chandigarh",421010,6,2011,1,11,21,30.333,76.467,251,999,0,7,6.1
"Chandigarh",421010,6,2011,1,12,0,30.333,76.467,251,999,0,4.8,4.8
"Chandigarh",421010,6,2011,1,12,3,30.333,76.467,251,999,0,4.2,4.2
"Chandigarh",421010,6,2011,1,12,6,30.333,76.467,251,999,0,10.6,7.3
"Chandigarh",421010,6,2011,1,12,9,30.333,76.467,251,999,0,17,10.7
"Chandigarh",421010,6,2011,1,12,12,30.333,76.467,251,999,0,16.4,11
"Chandigarh",421010,6,2011,1,12,15,30.333,76.467,251,999,0,10.6,9
"Chandigarh",421010,6,2011,1,12,18,30.333,76.467,251,999,0,8.4,8.4
"Chandigarh",421010,6,2011,1,12,21,30.333,76.467,251,999,0,7.8,7.8
"Chandigarh",421010,6,2011,1,13,0,30.333,76.467,251,999,0,6.8,6.8
"Chandigarh",421010,6,2011,1,13,3,30.333,76.467,251,999,0,6.8,6.8
"Chandigarh",421010,6,2011,1,13,6,30.333,76.467,251,999,0,8.8,8.8
"Chandigarh",421010,6,2011,1,13,9,30.333,76.467,251,999,0,13.6,11.7
"Chandigarh",421010,6,2011,1,13,12,30.333,76.467,251,999,0,15.8,12.2
"Chandigarh",421010,6,2011,1,13,15,30.333,76.467,251,999,0,11.6,10.4
"Chandigarh",421010,6,2011,1,13,18,30.333,76.467,251,999,0,11.6,10.8
"Chandigarh",421010,6,2011,1,13,21,30.333,76.467,251,999,0,12,10.1
"Chandigarh",421010,6,2011,1,14,0,30.333,76.467,251,50,1,12,11.2
"Chandigarh",421010,6,2011,1,14,3,30.333,76.467,251,999,0,11,9
"Chandigarh",421010,6,2011,1,14,6,30.333,76.467,251,140,1,19.6,9
"Chandigarh",421010,6,2011,1,14,9,30.333,76.467,251,140,2.1,21,11.7
"Chandigarh",421010,6,2011,1,14,12,30.333,76.467,251,140,1,19,11.8
"Chandigarh",421010,6,2011,1,14,15,30.333,76.467,251,999,0,14.6,11.6
"Chandigarh",421010,6,2011,1,14,18,30.333,76.467,251,999,0,12.8,10.9
"Chandigarh",421010,6,2011,1,14,21,30.333,76.467,251,999,0,12.7,9.4
"Chandigarh",421010,6,2011,1,15,0,30.333,76.467,251,999,0,12,9.6
"Chandigarh",421010,6,2011,1,15,3,30.333,76.467,251,999,0,11,9.8
"Chandigarh",421010,6,2011,1,15,6,30.333,76.467,251,999,0,14.2,11.8
"Chandigarh",421010,6,2011,1,15,9,30.333,76.467,251,270,1,15.6,11.9
"Chandigarh",421010,6,2011,1,15,12,30.333,76.467,251,270,1,12,11.2
"Chandigarh",421010,6,2011,1,15,15,30.333,76.467,251,999,0,11.6,10.4
"Chandigarh",421010,6,2011,1,15,18,30.333,76.467,251,320,1.5,10.6,10.2
"Chandigarh",421010,6,2011,1,15,21,30.333,76.467,251,230,1,10,10
"Chandigarh",421010,6,2011,1,16,0,30.333,76.467,251,230,1,9,9
"Chandigarh",421010,6,2011,1,16,3,30.333,76.467,251,999,0,7.4,7
"Chandigarh",421010,6,2011,1,16,6,30.333,76.467,251,999,1,13,5.8
"Chandigarh",421010,6,2011,1,16,9,30.333,76.467,251,320,2.6,15.4,3.7
"Chandigarh",421010,6,2011,1,16,12,30.333,76.467,251,320,2.1,13.2,6.6
"Chandigarh",421010,6,2011,1,16,15,30.333,76.467,251,270,1.5,10.5,6.5
"Chandigarh",421010,6,2011,1,16,18,30.333,76.467,251,270,1.5,8.6,5.5
"Chandigarh",421010,6,2011,1,16,21,30.333,76.467,251,270,1,7.7,5.3
"Chandigarh",421010,6,2011,1,17,0,30.333,76.467,251,270,1.5,6,4.6
"Chandigarh",421010,6,2011,1,17,3,30.333,76.467,251,999,0,7.2,4.4
"Chandigarh",421010,6,2011,1,17,6,30.333,76.467,251,320,1.5,14.8,3.4
"Chandigarh",421010,6,2011,1,17,9,30.333,76.467,251,270,2.1,15.6,5.1
"Chandigarh",421010,6,2011,1,17,12,30.333,76.467,251,270,1.5,13.8,6.8
"Chandigarh",421010,6,2011,1,17,15,30.333,76.467,251,999,0,10,7.9
"Chandigarh",421010,6,2011,1,17,18,30.333,76.467,251,999,0,7.6,6.3
"Chandigarh",421010,6,2011,1,17,21,30.333,76.467,251,999,0,6.2,4.8
"Chandigarh",421010,6,2011,1,18,0,30.333,76.467,251,999,0,5,4.1
"Chandigarh",421010,6,2011,1,18,3,30.333,76.467,251,999,0,3,2.5
"Chandigarh",421010,6,2011,1,18,6,30.333,76.467,251,999,0,11.6,7.5
"Chandigarh",421010,6,2011,1,18,9,30.333,76.467,251,360,2.1,17.4,7.5
"Chandigarh",421010,6,2011,1,18,12,30.333,76.467,251,320,2.1,15.6,8.1
"Chandigarh",421010,6,2011,1,18,15,30.333,76.467,251,270,1,11.7,7.4
"Chandigarh",421010,6,2011,1,18,18,30.333,76.467,251,999,0,9,6.9
"Chandigarh",421010,6,2011,1,18,21,30.333,76.467,251,270,1,8.4,6.2
"Chandigarh",421010,6,2011,1,19,0,30.333,76.467,251,270,1,6.8,5
"Chandigarh",421010,6,2011,1,19,3,30.333,76.467,251,999,0,5.6,3.7
"Chandigarh",421010,6,2011,1,19,6,30.333,76.467,251,270,1.5,14.6,5.8
"Chandigarh",421010,6,2011,1,19,9,30.333,76.467,251,270,1.5,18.4,6.3
"Chandigarh",421010,6,2011,1,19,12,30.333,76.467,251,270,1,16,8.1
"Chandigarh",421010,6,2011,1,19,15,30.333,76.467,251,999,0,12.8,8.4
"Chandigarh",421010,6,2011,1,19,18,30.333,76.467,251,999,0,10,7.5
"Chandigarh",421010,6,2011,1,19,21,30.333,76.467,251,999,0,8.2,6.5
"Chandigarh",421010,6,2011,1,20,0,30.333,76.467,251,270,1,7.4,5.1
"Chandigarh",421010,6,2011,1,20,3,30.333,76.467,251,999,0,6.4,4.6
"Chandigarh",421010,6,2011,1,20,6,30.333,76.467,251,999,0,14,8
"Chandigarh",421010,6,2011,1,20,9,30.333,76.467,251,999,0,19.4,6.2
"Chandigarh",421010,6,2011,1,20,12,30.333,76.467,251,999,0,17,8.4
"Chandigarh",421010,6,2011,1,20,15,30.333,76.467,251,999,0,13.4,10.3
"Chandigarh",421010,6,2011,1,20,18,30.333,76.467,251,999,0,10,7.9
"Chandigarh",421010,6,2011,1,20,21,30.333,76.467,251,999,0,8.8,7.1
"Chandigarh",421010,6,2011,1,21,0,30.333,76.467,251,999,0,8.6,7.8
"Chandigarh",421010,6,2011,1,21,3,30.333,76.467,251,999,0,7.7,7.1
"Chandigarh",421010,6,2011,1,21,6,30.333,76.467,251,999,0,16.6,8.9
"Chandigarh",421010,6,2011,1,21,9,30.333,76.467,251,270,3.1,19.4,8.2
"Chandigarh",421010,6,2011,1,21,12,30.333,76.467,251,270,1.5,17.6,11
"Chandigarh",421010,6,2011,1,21,15,30.333,76.467,251,999,0,13.8,10.4
"Chandigarh",421010,6,2011,1,21,18,30.333,76.467,251,999,0,11.8,9.4
"Chandigarh",421010,6,2011,1,21,21,30.333,76.467,251,999,0,11,9
"Chandigarh",421010,6,2011,1,22,0,30.333,76.467,251,320,1,10,7.9
"Chandigarh",421010,6,2011,1,22,3,30.333,76.467,251,999,0,8.8,7.1
"Chandigarh",421010,6,2011,1,22,6,30.333,76.467,251,320,1,17.4,8.9
"Chandigarh",421010,6,2011,1,22,9,30.333,76.467,251,999,0,19.2,8
"Chandigarh",421010,6,2011,1,22,12,30.333,76.467,251,999,0,17.4,10.3
"Chandigarh",421010,6,2011,1,22,15,30.333,76.467,251,999,0,13,10.3
"Chandigarh",421010,6,2011,1,22,18,30.333,76.467,251,999,0,9.7,8.7
"Chandigarh",421010,6,2011,1,22,21,30.333,76.467,251,999,0,7.7,6.6
"Chandigarh",421010,6,2011,1,23,0,30.333,76.467,251,999,0,6.4,6
"Chandigarh",421010,6,2011,1,23,3,30.333,76.467,251,999,0,7,7
"Chandigarh",421010,6,2011,1,23,6,30.333,76.467,251,999,0,16,9.9
"Chandigarh",421010,6,2011,1,23,9,30.333,76.467,251,320,1,20.6,5.8
"Chandigarh",421010,6,2011,1,23,12,30.333,76.467,251,999,0,17.6,8.7
"Chandigarh",421010,6,2011,1,23,15,30.333,76.467,251,999,0,12,10.1
"Chandigarh",421010,6,2011,1,23,18,30.333,76.467,251,999,0,9,7.7
"Chandigarh",421010,6,2011,1,23,21,30.333,76.467,251,999,0,7.6,6.7
"Chandigarh",421010,6,2011,1,24,0,30.333,76.467,251,999,0,6.2,6.2
"Chandigarh",421010,6,2011,1,24,3,30.333,76.467,251,999,0,5.8,3.9
"Chandigarh",421010,6,2011,1,24,6,30.333,76.467,251,999,0,16,8.6
"Chandigarh",421010,6,2011,1,24,9,30.333,76.467,251,270,1.5,20,7.6
"Chandigarh",421010,6,2011,1,24,12,30.333,76.467,251,999,0,17.4,8
"Chandigarh",421010,6,2011,1,24,15,30.333,76.467,251,999,0,11.6,8.4
"Chandigarh",421010,6,2011,1,24,18,30.333,76.467,251,999,0,9,7.7
"Chandigarh",421010,6,2011,1,24,21,30.333,76.467,251,999,0,7.8,6.9
"Chandigarh",421010,6,2011,1,25,0,30.333,76.467,251,999,0,5.2,4.7
"Chandigarh",421010,6,2011,1,25,3,30.333,76.467,251,999,0,4.2,3.7
"Chandigarh",421010,6,2011,1,25,6,30.333,76.467,251,999,0,17.5,7.9
"Chandigarh",421010,6,2011,1,25,9,30.333,76.467,251,999,0,19.6,4.8
"Chandigarh",421010,6,2011,1,25,12,30.333,76.467,251,999,0,17,8
"Chandigarh",421010,6,2011,1,25,15,30.333,76.467,251,999,0,11,7.7
"Chandigarh",421010,6,2011,1,25,18,30.333,76.467,251,999,0,10,7.9
"Chandigarh",421010,6,2011,1,25,21,30.333,76.467,251,999,0,12,7
"Chandigarh",421010,6,2011,1,26,0,30.333,76.467,251,999,0,9,6.9
"Chandigarh",421010,6,2011,1,26,3,30.333,76.467,251,999,0,7,5.7
"Chandigarh",421010,6,2011,1,26,6,30.333,76.467,251,320,1,16.8,7.2
"Chandigarh",421010,6,2011,1,26,9,30.333,76.467,251,320,1,19.6,8
"Chandigarh",421010,6,2011,1,26,12,30.333,76.467,251,999,0,17,8.4
"Chandigarh",421010,6,2011,1,26,15,30.333,76.467,251,999,0,12.4,8.8
"Chandigarh",421010,6,2011,1,26,18,30.333,76.467,251,999,0,10.4,7
"Chandigarh",421010,6,2011,1,26,21,30.333,76.467,251,999,0,9.4,6.8
"Chandigarh",421010,6,2011,1,27,0,30.333,76.467,251,999,0,7.4,6.1
"Chandigarh",421010,6,2011,1,27,3,30.333,76.467,251,999,0,9,6
"Chandigarh",421010,6,2011,1,27,6,30.333,76.467,251,999,0,16.6,8.4
"Chandigarh",421010,6,2011,1,27,9,30.333,76.467,251,270,1,18.6,7.1
"Chandigarh",421010,6,2011,1,27,12,30.333,76.467,251,270,1,16,9.9
"Chandigarh",421010,6,2011,1,27,15,30.333,76.467,251,999,0,12.2,9.4
"Chandigarh",421010,6,2011,1,27,18,30.333,76.467,251,999,0,9.4,8.6
"Chandigarh",421010,6,2011,1,27,21,30.333,76.467,251,999,0,8.4,8
"Chandigarh",421010,6,2011,1,28,0,30.333,76.467,251,999,0,7.4,7.4
"Chandigarh",421010,6,2011,1,28,3,30.333,76.467,251,999,0,5.6,5.6
"Chandigarh",421010,6,2011,1,28,6,30.333,76.467,251,999,0,15.4,6.9
"Chandigarh",421010,6,2011,1,28,9,30.333,76.467,251,999,0,19.4,9.2
"Chandigarh",421010,6,2011,1,28,12,30.333,76.467,251,999,0,18.2,9.5
"Chandigarh",421010,6,2011,1,28,15,30.333,76.467,251,999,0,12,8.8
"Chandigarh",421010,6,2011,1,28,18,30.333,76.467,251,999,0,9,6.9
"Chandigarh",421010,6,2011,1,28,21,30.333,76.467,251,999,0,7.8,6.1
"Chandigarh",421010,6,2011,1,29,0,30.333,76.467,251,999,0,6.6,5.7
"Chandigarh",421010,6,2011,1,29,3,30.333,76.467,251,999,0,6.3,6.3
"Chandigarh",421010,6,2011,1,29,6,30.333,76.467,251,999,0,15.4,11.3
"Chandigarh",421010,6,2011,1,29,9,30.333,76.467,251,90,1,19,10.9
"Chandigarh",421010,6,2011,1,29,12,30.333,76.467,251,999,0,16.8,12.9
"Chandigarh",421010,6,2011,1,29,15,30.333,76.467,251,999,0,13.4,11.5
"Chandigarh",421010,6,2011,1,29,18,30.333,76.467,251,999,0,12.4,10.9
"Chandigarh",421010,6,2011,1,29,21,30.333,76.467,251,999,0,11.4,10.2
"Chandigarh",421010,6,2011,1,30,0,30.333,76.467,251,999,0,9.6,8.8
"Chandigarh",421010,6,2011,1,30,3,30.333,76.467,251,999,0,8,8
"Chandigarh",421010,6,2011,1,30,6,30.333,76.467,251,999,0,15.4,10.9
"Chandigarh",421010,6,2011,1,30,9,30.333,76.467,251,999,0,20,10.9
"Chandigarh",421010,6,2011,1,30,12,30.333,76.467,251,999,0,18,11.4
"Chandigarh",421010,6,2011,1,30,15,30.333,76.467,251,999,0,12.6,10.7
"Chandigarh",421010,6,2011,1,30,18,30.333,76.467,251,999,0,11.6,10.4
"Chandigarh",421010,6,2011,1,30,21,30.333,76.467,251,999,0,10,9.6
"Chandigarh",421010,6,2011,1,31,0,30.333,76.467,251,999,0,6.8,6.8
"Chandigarh",421010,6,2011,1,31,3,30.333,76.467,251,999,0,6,6
"Chandigarh",421010,6,2011,1,31,6,30.333,76.467,251,999,0,16.6,9.8
"Chandigarh",421010,6,2011,1,31,9,30.333,76.467,251,270,1.5,20.6,10.3
"Chandigarh",421010,6,2011,1,31,12,30.333,76.467,251,320,1,17.6,11
"Chandigarh",421010,6,2011,1,31,15,30.333,76.467,251,270,1,14,10.6
"Chandigarh",421010,6,2011,1,31,18,30.333,76.467,251,999,0,12,8.8
"Chandigarh",421010,6,2011,1,31,21,30.333,76.467,251,999,0,10.6,8.1
"Chandigarh",421010,6,2011,2,1,0,30.333,76.467,251,999,0,9.4,7.7
"Chandigarh",421010,6,2011,2,1,3,30.333,76.467,251,999,0,10,7.9
"Chandigarh",421010,6,2011,2,1,6,30.333,76.467,251,999,1.5,18.6,10
"Chandigarh",421010,6,2011,2,1,9,30.333,76.467,251,270,1.5,21.2,11.5
"Chandigarh",421010,6,2011,2,1,12,30.333,76.467,251,270,1.5,19,12.2
"Chandigarh",421010,6,2011,2,1,15,30.333,76.467,251,270,1,15.8,11.8
"Chandigarh",421010,6,2011,2,1,18,30.333,76.467,251,999,0,12.6,10.7
"Chandigarh",421010,6,2011,2,1,21,30.333,76.467,251,999,0,11.6,10
"Chandigarh",421010,6,2011,2,2,0,30.333,76.467,251,999,0,10.2,9
"Chandigarh",421010,6,2011,2,2,3,30.333,76.467,251,270,1,10.3,8.5
"Chandigarh",421010,6,2011,2,2,6,30.333,76.467,251,270,1,20.5,11.3
"Chandigarh",421010,6,2011,2,2,9,30.333,76.467,251,320,1,24.2,11.5
"Chandigarh",421010,6,2011,2,2,12,30.333,76.467,251,999,0,20.6,14.1
"Chandigarh",421010,6,2011,2,2,15,30.333,76.467,251,999,0,15.4,12.1
"Chandigarh",421010,6,2011,2,2,18,30.333,76.467,251,999,0,12.8,10.9
"Chandigarh",421010,6,2011,2,2,21,30.333,76.467,251,999,0,11.8,10.3
"Chandigarh",421010,6,2011,2,3,0,30.333,76.467,251,999,0,10.2,9.4
"Chandigarh",421010,6,2011,2,3,3,30.333,76.467,251,999,0,11,10.2
"Chandigarh",421010,6,2011,2,3,6,30.333,76.467,251,999,0,18,12.6
"Chandigarh",421010,6,2011,2,3,9,30.333,76.467,251,999,0,21.6,14.5
"Chandigarh",421010,6,2011,2,3,12,30.333,76.467,251,999,0,21,14.9
"Chandigarh",421010,6,2011,2,3,15,30.333,76.467,251,999,0,15.4,14
"Chandigarh",421010,6,2011,2,3,18,30.333,76.467,251,999,0,12,12
"Chandigarh",421010,6,2011,2,3,21,30.333,76.467,251,999,0,10.4,10.4
"Chandigarh",421010,6,2011,2,4,0,30.333,76.467,251,999,0,10,10
"Chandigarh",421010,6,2011,2,4,3,30.333,76.467,251,999,0,8.8,8.4
"Chandigarh",421010,6,2011,2,4,6,30.333,76.467,251,999,0,21.4,15
"Chandigarh",421010,6,2011,2,4,9,30.333,76.467,251,999,0,25,10.7
"Chandigarh",421010,6,2011,2,4,12,30.333,76.467,251,999,0,22,17.1
"Chandigarh",421010,6,2011,2,4,15,30.333,76.467,251,999,0,17.2,16.2
"Chandigarh",421010,6,2011,2,4,18,30.333,76.467,251,999,0,14.6,13.5
"Chandigarh",421010,6,2011,2,4,21,30.333,76.467,251,999,0,12.6,11.9
"Chandigarh",421010,6,2011,2,5,0,30.333,76.467,251,999,0,10.6,10.2
"Chandigarh",421010,6,2011,2,5,3,30.333,76.467,251,999,0,11,11
"Chandigarh",421010,6,2011,2,5,6,30.333,76.467,251,999,1,21.6,14.8
"Chandigarh",421010,6,2011,2,5,9,30.333,76.467,251,140,1,23.6,15.7
"Chandigarh",421010,6,2011,2,5,12,30.333,76.467,251,999,0,23,18.2
"Chandigarh",421010,6,2011,2,5,15,30.333,76.467,251,999,0,17.8,16.5
"Chandigarh",421010,6,2011,2,5,18,30.333,76.467,251,999,0,15.6,14.6
"Chandigarh",421010,6,2011,2,5,21,30.333,76.467,251,999,0,13.8,13.4
"Chandigarh",421010,6,2011,2,6,0,30.333,76.467,251,999,0,14.8,12.6
"Chandigarh",421010,6,2011,2,6,3,30.333,76.467,251,90,1,16.4,14.3
"Chandigarh",421010,6,2011,2,6,6,30.333,76.467,251,140,1.5,19.8,16.5
"Chandigarh",421010,6,2011,2,6,9,30.333,76.467,251,140,1,23.2,18.1
"Chandigarh",421010,6,2011,2,6,12,30.333,76.467,251,140,1,23,18.9
"Chandigarh",421010,6,2011,2,6,15,30.333,76.467,251,90,1,20,16.7
"Chandigarh",421010,6,2011,2,6,18,30.333,76.467,251,90,1,18.6,17
"Chandigarh",421010,6,2011,2,6,21,30.333,76.467,251,140,1,18,16.3
"Chandigarh",421010,6,2011,2,7,0,30.333,76.467,251,140,1,17.4,16.4
"Chandigarh",421010,6,2011,2,7,3,30.333,76.467,251,140,1,19,14.9
"Chandigarh",421010,6,2011,2,7,6,30.333,76.467,251,140,1,21.6,15.6
"Chandigarh",421010,6,2011,2,7,9,30.333,76.467,251,140,4.1,23,17.2
"Chandigarh",421010,6,2011,2,7,12,30.333,76.467,251,140,2.1,21.6,18.4
"Chandigarh",421010,6,2011,2,7,15,30.333,76.467,251,999,0,16,12
"Chandigarh",421010,6,2011,2,7,18,30.333,76.467,251,999,0,15,14.3
"Chandigarh",421010,6,2011,2,7,21,30.333,76.467,251,999,0,12.3,11.7
"Chandigarh",421010,6,2011,2,8,0,30.333,76.467,251,999,0,9.8,9.4
"Chandigarh",421010,6,2011,2,8,3,30.333,76.467,251,999,0,9.4,9
"Chandigarh",421010,6,2011,2,8,6,30.333,76.467,251,270,1.5,17.2,13.3
"Chandigarh",421010,6,2011,2,8,9,30.333,76.467,251,50,1,20.6,11.2
"Chandigarh",421010,6,2011,2,8,12,30.333,76.467,251,999,0,18,11.8
"Chandigarh",421010,6,2011,2,8,15,30.333,76.467,251,999,0,14,11.8
"Chandigarh",421010,6,2011,2,8,18,30.333,76.467,251,999,0,12.2,9.9
"Chandigarh",421010,6,2011,2,8,21,30.333,76.467,251,999,0,10.2,8.1
"Chandigarh",421010,6,2011,2,9,0,30.333,76.467,251,999,0,8.6,7.3
"Chandigarh",421010,6,2011,2,9,3,30.333,76.467,251,999,0,9.2,7.1
"Chandigarh",421010,6,2011,2,9,6,30.333,76.467,251,999,1,17.6,10.1
"Chandigarh",421010,6,2011,2,9,9,30.333,76.467,251,360,2.1,20.4,10.5
"Chandigarh",421010,6,2011,2,9,12,30.333,76.467,251,270,2.1,18,11
"Chandigarh",421010,6,2011,2,9,15,30.333,76.467,251,270,1,14.6,11.2
"Chandigarh",421010,6,2011,2,9,18,30.333,76.467,251,270,1,12.8,10.5
"Chandigarh",421010,6,2011,2,9,21,30.333,76.467,251,999,0,11,9
"Chandigarh",421010,6,2011,2,10,0,30.333,76.467,251,999,0,10.4,9.2
